id,type,src,dst,app,latency,message,ctime,size,buffer
41,LINK,10,6,SimpleCase,9.00075,M.B,78.02257331521776,750,55
42,LINK,8,6,SimpleCase,2.00075,M.B,78.02266433355932,750,56
39,LINK,12,6,SimpleCase,1.00075,M.B,79.02260441592946,750,56
18,LINK,12,6,SimpleCase,1.00075,M.B,79.02553176119179,750,56
2,LINK,12,6,SimpleCase,1.00075,M.B,79.02560084566005,750,56
43,LINK,0,7,SimpleCase,10.000372881355933,M.A,80,1100,57
43,LINK,0,9,SimpleCase,10.00028085106383,M.A,80,1100,58
43,LINK,0,11,SimpleCase,9.000321951219512,M.A,80,1100,59
43,LINK,0,12,SimpleCase,1.0002568093385213,M.A,80,1100,60
43,LINK,0,14,SimpleCase,3.00027731092437,M.A,80,1100,61
44,LINK,1,13,SimpleCase,1.0002727272727272,M.A,80,1100,62
45,LINK,2,10,SimpleCase,5.00028085106383,M.A,80,1100,63
46,LINK,3,8,SimpleCase,8.000285714285715,M.A,80,1100,64
47,LINK,4,13,SimpleCase,1.0002727272727272,M.A,80,1100,65
48,LINK,5,12,SimpleCase,1.0002568093385213,M.A,80,1100,66
37,LINK,5,7,SimpleCase,2.0003728813559323,M.A,80.00113242396313,1100,66
37,LINK,7,6,SimpleCase,5.00075,M.B,80.02345478861054,750,65
6,LINK,7,6,SimpleCase,5.00075,M.B,80.03136063742096,750,65
43,LINK,12,6,SimpleCase,1.00075,M.B,81.02257917398593,750,62
44,LINK,13,6,SimpleCase,4.00075,M.B,81.02259509192014,750,63
18,LINK,13,6,SimpleCase,4.00075,M.B,81.02410441592946,750,63
48,LINK,12,6,SimpleCase,1.00075,M.B,81.04490153863334,750,64
47,LINK,13,6,SimpleCase,4.00075,M.B,81.04491745656755,750,65
37,LINK,7,6,SimpleCase,5.00075,M.B,82.02382766996647,750,65
2,LINK,7,6,SimpleCase,5.00075,M.B,82.02485441592945,750,65
20,LINK,7,6,SimpleCase,5.00075,M.B,82.02835545308916,750,65
43,LINK,14,6,SimpleCase,4.00075,M.B,83.02259967557178,750,65
43,LINK,14,6,SimpleCase,4.00075,M.B,83.02560441592945,750,65
24,LINK,14,6,SimpleCase,4.00075,M.B,83.02635084566005,750,65
48,LINK,14,6,SimpleCase,4.00075,M.B,84.02635441592945,750,65
45,LINK,10,6,SimpleCase,9.00075,M.B,85.02260321571124,750,65
44,LINK,10,6,SimpleCase,9.00075,M.B,85.02334509192013,750,65
33,LINK,10,6,SimpleCase,9.00075,M.B,85.02836628318543,750,65
1,LINK,10,6,SimpleCase,9.00075,M.B,85.03211063742096,750,65
31,LINK,10,6,SimpleCase,9.00075,M.B,87.02628176119178,750,65
36,LINK,10,6,SimpleCase,9.00075,M.B,87.02710084566004,750,65
46,LINK,8,6,SimpleCase,2.00075,M.B,88.02260807893312,750,65
26,LINK,8,6,SimpleCase,2.00075,M.B,88.02910545308916,750,65
43,LINK,11,6,SimpleCase,8.00075,M.B,89.02264431586693,750,65
18,LINK,11,6,SimpleCase,8.00075,M.B,89.02409509192013,750,65
49,LINK,0,7,SimpleCase,10.000372881355933,M.A,90,1100,66
49,LINK,0,8,SimpleCase,6.000285714285714,M.A,90,1100,67
49,LINK,0,12,SimpleCase,1.0002568093385213,M.A,90,1100,68
