state,Edge Device,Latency,Edge_Device
"{'PR': {0: 4, 1: 6, 2: 2, 3: 8, 4: 8, 5: 4, 6: 7, 7: 1, 8: 5, 9: 6}, 'memories': {0: (400, 19600), 1: (200, 19800), 2: (200, 19800), 3: (400, 19600), 4: (200, 19800), 5: (400, 19600), 6: (200, 19800), 7: (400, 19600), 8: (400, 19600), 9: (200, 19800)}, 'bandwidth': {0: (4.266666666666667, 4.266666666666667), 1: (4.183333333333334, 4.183333333333334), 2: (3.8000000000000003, 3.8000000000000003), 3: (3.9499999999999997, 3.9499999999999997), 4: (3.483333333333333, 3.483333333333333), 5: (3.3000000000000003, 3.3000000000000003), 6: (4.133333333333334, 4.133333333333334), 7: (4.3, 4.3), 8: (3.983333333333333, 3.983333333333333), 9: (4.216666666666667, 4.216666666666667)}, 'input_size': 900}",,7.357467560574662,7.0
"{'PR': {0: 9, 1: 8, 2: 3, 3: 6, 4: 4, 5: 1, 6: 5, 7: 6, 8: 2, 9: 8}, 'memories': {0: (400, 19600), 1: (400, 19600), 2: (400, 19600), 3: (600, 19400), 4: (600, 19400), 5: (400, 19600), 6: (400, 19600), 7: (600, 19400), 8: (200, 19800), 9: (400, 19600)}, 'bandwidth': {0: (3.4285714285714284, 3.4285714285714284), 1: (3.3285714285714287, 3.3285714285714287), 2: (1.6142857142857143, 1.6142857142857143), 3: (3.0142857142857147, 3.0142857142857147), 4: (3.6714285714285713, 3.6714285714285713), 5: (3.6285714285714286, 3.6285714285714286), 6: (3.7142857142857144, 3.7142857142857144), 7: (2.9714285714285715, 2.9714285714285715), 8: (3.442857142857143, 3.442857142857143), 9: (3.457142857142857, 3.457142857142857)}, 'input_size': 1100}",,8.699946324404777,5.0
"{'PR': {0: 1, 1: 4, 2: 7, 3: 3, 4: 7, 5: 7, 6: 1, 7: 3, 8: 7, 9: 4}, 'memories': {0: (400, 19600), 1: (600, 19400), 2: (600, 19400), 3: (200, 19800), 4: (200, 19800), 5: (400, 19600), 6: (400, 19600), 7: (200, 19800), 8: (600, 19400), 9: (200, 19800)}, 'bandwidth': {0: (3.94, 3.94), 1: (4.4399999999999995, 4.4399999999999995), 2: (5.279999999999999, 5.279999999999999), 3: (4.7, 4.7), 4: (5.26, 5.26), 5: (5.14, 5.14), 6: (4.5600000000000005, 4.5600000000000005), 7: (3.9200000000000004, 3.9200000000000004), 8: (4.92, 4.92), 9: (4.5600000000000005, 4.5600000000000005)}, 'input_size': 1000}",,7.357234754177227,0.0
"{'PR': {0: 3, 1: 3, 2: 4, 3: 10, 4: 3, 5: 7, 6: 10, 7: 4, 8: 3, 9: 1}, 'memories': {0: (600, 19400), 1: (200, 19800), 2: (200, 19800), 3: (400, 19600), 4: (600, 19400), 5: (400, 19600), 6: (600, 19400), 7: (200, 19800), 8: (600, 19400), 9: (200, 19800)}, 'bandwidth': {0: (2.9857142857142853, 2.9857142857142853), 1: (3.257142857142857, 3.257142857142857), 2: (3.542857142857143, 3.542857142857143), 3: (3.757142857142857, 3.757142857142857), 4: (3.0285714285714285, 3.0285714285714285), 5: (3.357142857142857, 3.357142857142857), 6: (3.6285714285714286, 3.6285714285714286), 7: (2.7142857142857144, 2.7142857142857144), 8: (3.457142857142857, 3.457142857142857), 9: (3.4, 3.4)}, 'input_size': 1100}",,16.396506572402757,9.0
"{'PR': {0: 8, 1: 2, 2: 2, 3: 10, 4: 2, 5: 4, 6: 3, 7: 7, 8: 5, 9: 5}, 'memories': {0: (400, 19600), 1: (200, 19800), 2: (400, 19600), 3: (600, 19400), 4: (600, 19400), 5: (600, 19400), 6: (400, 19600), 7: (400, 19600), 8: (600, 19400), 9: (400, 19600)}, 'bandwidth': {0: (4.033333333333333, 4.033333333333333), 1: (4.216666666666667, 4.216666666666667), 2: (4.066666666666666, 4.066666666666666), 3: (4.166666666666667, 4.166666666666667), 4: (3.3000000000000003, 3.3000000000000003), 5: (4.216666666666667, 4.216666666666667), 6: (2.9499999999999997, 2.9499999999999997), 7: (2.25, 2.25), 8: (2.9333333333333336, 2.9333333333333336), 9: (2.466666666666667, 2.466666666666667)}, 'input_size': 900}",,10.69815425780078,1.0
"{'PR': {0: 4, 1: 8, 2: 3, 3: 7, 4: 2, 5: 3, 6: 8, 7: 2, 8: 9, 9: 9}, 'memories': {0: (400, 19600), 1: (400, 19600), 2: (400, 19600), 3: (200, 19800), 4: (400, 19600), 5: (200, 19800), 6: (200, 19800), 7: (200, 19800), 8: (200, 19800), 9: (200, 19800)}, 'bandwidth': {0: (4.366666666666666, 4.366666666666666), 1: (3.4166666666666665, 3.4166666666666665), 2: (4.266666666666667, 4.266666666666667), 3: (3.4333333333333336, 3.4333333333333336), 4: (3.766666666666667, 3.766666666666667), 5: (3.516666666666667, 3.516666666666667), 6: (2.466666666666667, 2.466666666666667), 7: (3.0, 3.0), 8: (3.966666666666667, 3.966666666666667), 9: (4.2, 4.2)}, 'input_size': 900}",,9.35874345919838,4.0
"{'PR': {0: 8, 1: 9, 2: 6, 3: 2, 4: 4, 5: 8, 6: 5, 7: 5, 8: 6, 9: 7}, 'memories': {0: (200, 19800), 1: (400, 19600), 2: (600, 19400), 3: (200, 19800), 4: (600, 19400), 5: (200, 19800), 6: (600, 19400), 7: (200, 19800), 8: (600, 19400), 9: (600, 19400)}, 'bandwidth': {0: (1.0, 1.0), 1: (1.0, 1.0), 2: (1.0, 1.0), 3: (1.0, 1.0), 4: (1.0, 1.0), 5: (1.0, 1.0), 6: (1.0, 1.0), 7: (1.0, 1.0), 8: (1.0, 1.0), 9: (1.0, 1.0)}, 'input_size': 1000}",,12.038371457417384,3.0
"{'PR': {0: 7, 1: 3, 2: 6, 3: 2, 4: 8, 5: 5, 6: 6, 7: 9, 8: 6, 9: 2}, 'memories': {0: (200, 19800), 1: (600, 19400), 2: (200, 19800), 3: (200, 19800), 4: (600, 19400), 5: (600, 19400), 6: (600, 19400), 7: (600, 19400), 8: (200, 19800), 9: (400, 19600)}, 'bandwidth': {0: (1.0, 1.0), 1: (1.0, 1.0), 2: (1.0, 1.0), 3: (1.0, 1.0), 4: (1.0, 1.0), 5: (1.0, 1.0), 6: (1.0, 1.0), 7: (1.0, 1.0), 8: (1.0, 1.0), 9: (1.0, 1.0)}, 'input_size': 900}",,10.698829578572798,3.0
"{'PR': {0: 2, 1: 6, 2: 7, 3: 1, 4: 2, 5: 4, 6: 10, 7: 9, 8: 3, 9: 4}, 'memories': {0: (600, 19400), 1: (200, 19800), 2: (600, 19400), 3: (600, 19400), 4: (200, 19800), 5: (200, 19800), 6: (400, 19600), 7: (600, 19400), 8: (200, 19800), 9: (600, 19400)}, 'bandwidth': {0: (1.875, 1.875), 1: (2.125, 2.125), 2: (1.2166666666666666, 1.2166666666666666), 3: (1.5416666666666667, 1.5416666666666667), 4: (1.7083333333333333, 1.7083333333333333), 5: (1.1833333333333333, 1.1833333333333333), 6: (2.1333333333333333, 2.1333333333333333), 7: (2.0500000000000003, 2.0500000000000003), 8: (2.1166666666666667, 2.1166666666666667), 9: (2.0, 2.0)}, 'input_size': 1100}",,8.699341577163267,3.0
"{'PR': {0: 9, 1: 5, 2: 1, 3: 7, 4: 3, 5: 4, 6: 3, 7: 2, 8: 5, 9: 5}, 'memories': {0: (600, 19400), 1: (400, 19600), 2: (600, 19400), 3: (200, 19800), 4: (600, 19400), 5: (200, 19800), 6: (400, 19600), 7: (600, 19400), 8: (600, 19400), 9: (600, 19400)}, 'bandwidth': {0: (23.7, 23.7), 1: (19.8, 19.8), 2: (17.7, 17.7), 3: (23.1, 23.1), 4: (25.5, 25.5), 5: (21.4, 21.4), 6: (21.4, 21.4), 7: (25.0, 25.0), 8: (25.4, 25.4), 9: (21.2, 21.2)}, 'input_size': 1000}",,8.695573571966122,2.0
