,access_rate,epsilon_values,explore/exploit,latency_deviation,total_latency,total_rewards
187,0.52,0.9226000000000085,explore,4.063456954487253,10.29566311377383,-22.986136621311218
188,0.4600000000000001,0.9222000000000086,explore,2.6760736306855906,11.014489702452229,-158.4132407492944
189,0.6599999999999999,0.9217000000000086,explore,0.8139561340340977,8.964340701359305,-0.015097489699101019
190,0.5800000000000001,0.9212000000000087,explore,2.4552912138713143,8.683272756003607,-0.36638536051279286
191,0.52,0.9208000000000087,explore,5.462289049473448,11.693766862062668,-18.767998592364197
192,0.38,0.9204000000000088,explore,5.976380785464376,12.21506738743138,-527.1245562977272
193,0.6,0.9199000000000088,explore,4.642607715823591,8.964201849974392,-4.006880111831304
194,0.56,0.9194000000000089,explore,3.0643591564543273,10.29688161350239,-2.0603925623140187
195,0.62,0.9190000000000089,explore,4.464530068683628,13.697322924832283,-27.113862928385373
196,0.4600000000000001,0.918600000000009,explore,3.4559981741488928,8.684403863474019,-1.6899666376534954
197,0.5399999999999999,0.918100000000009,explore,7.824706757972711,15.237510132585104,-483.21730093612797
198,0.54,0.9176000000000091,explore,3.685872065914772,10.82936447317901,-73.2897189784032
199,0.45999999999999996,0.9171000000000091,explore,5.085486169927195,11.228840900195916,-47.717431786261734
200,0.4800000000000001,0.9166000000000092,explore,3.886048809757098,12.029482319132347,-383.82135689302913
201,0.5399999999999999,0.9156000000000093,explore,3.064646099332069,10.297354745739487,-9.513979202800481
202,0.6,0.9152000000000093,explore,0.4458731989404725,8.34829120322689,-0.011706567512930822
203,0.6,0.9137000000000095,explore,4.443319905238158,11.765360026173438,-52.46104611291408
204,0.5799999999999998,0.9132000000000096,explore,4.085398769705539,9.228579110434296,-54.466257723811985
205,0.58,0.9127000000000096,explore,0.8144058788574492,8.965038800175964,-0.053225737933417804
206,0.4600000000000001,0.9122000000000097,explore,4.686064805053674,12.830520829627755,-194.52152185681507
207,0.4,0.9118000000000097,explore,1.4642033582101037,8.697152114166173,-3.1241351252695133
208,0.58,0.9113000000000098,explore,3.8635178809520054,11.095586400975197,-2.1844275954471017
209,0.45999999999999996,0.9108000000000098,explore,4.135933331375935,9.104765562730703,-16.54475557074398
210,0.58,0.9103000000000099,explore,5.211950718932589,11.618344218799642,-6.877586850290167
211,0.6,0.9098000000000099,explore,2.9926726628459237,9.489496902987664,-0.6153177985604124
212,0.58,0.90930000000001,explore,3.2753487079584893,8.41439148299036,-3.169713447318052
213,0.45999999999999996,0.90880000000001,explore,3.6500865198363455,8.975726979245206,-23.735404922025488
214,0.5,0.9084000000000101,explore,4.187868228174097,10.53249915725689,-158.48079882987219
215,0.48,0.9079000000000101,explore,4.113852571658135,8.17145673873358,-7.077449346751605
216,0.52,0.9074000000000102,explore,1.2671031426123267,8.401083276986455,-0.32865342552040766
217,0.52,0.9071000000000102,explore,4.539505780691362,14.502410765667483,-30.613941617339687
218,0.43999999999999995,0.9066000000000103,explore,5.578317561510236,12.167824799803414,-987.4166341155493
219,0.54,0.9061000000000103,explore,3.108133766243147,8.16274018173075,-1.7197682863498294
220,0.44000000000000006,0.9052000000000104,explore,2.1690142776065393,11.503826113622045,-1.977964812194407
221,0.32,0.9049000000000105,explore,2.4644664284439046,10.697981231924322,-4.956978389546051
222,0.6399999999999999,0.9039000000000106,explore,4.042702482814407,11.364442144478566,-140.7464537518899
223,0.5599999999999999,0.9035000000000106,explore,1.187788942016709,9.53234264762088,-1.0931836964629382
224,0.52,0.9030000000000107,explore,5.676538378953168,12.815225125198912,-145.68003986502626
225,0.6,0.9025000000000107,explore,4.222006510631276,11.633340216093767,-20.091010729336155
226,0.54,0.9021000000000108,explore,0.49130796606614835,9.032307159664882,-0.05309519627139506
227,0.5399999999999999,0.9011000000000109,explore,7.47283495879916,16.70970236514394,-98.72742077289956
228,0.5199999999999999,0.900600000000011,explore,1.1075254626120277,8.161750813945286,-0.2464743293962309
229,0.6399999999999999,0.900100000000011,explore,3.0643145630873847,10.296819582661932,-51.85576397836303
230,0.48,0.8996000000000111,explore,8.307571644571825,17.361796150888672,-971.6840612169184
231,0.52,0.8991000000000111,explore,2.0069063285774487,10.154295379808392,-2.681515133034012
232,0.4800000000000001,0.8986000000000112,explore,4.290535791510958,10.612843626534872,-83.12078491513498
233,0.5,0.8981000000000112,explore,6.561270860034182,15.151325894216967,-64.12019552074347
234,0.5199999999999999,0.8976000000000113,explore,3.4860680642220148,12.16463320600085,-350.9260652714997
235,0.5999999999999999,0.8971000000000113,explore,1.2858708344586491,8.429448020957391,-0.3815055961152046
236,0.42000000000000004,0.8967000000000114,explore,3.2416903030100133,8.363261119314172,-4.158998898729158
237,0.44000000000000006,0.8965000000000114,explore,2.4648273438044255,10.697504466423538,-0.43924173728462473
238,0.52,0.8960000000000115,explore,1.2648717910876246,9.497532914199635,-0.32358926903849927
239,0.5,0.8955000000000115,explore,4.84316966109244,10.165003967737906,-26.974896973258172
240,0.38,0.8952000000000115,explore,3.464916538669813,12.698035179893163,-637.3765267177074
241,0.5,0.8947000000000116,explore,3.307637464747303,11.361774752168898,-3.2507643644557676
242,0.4600000000000001,0.8937000000000117,explore,3.0435756359110937,9.365804305244232,-8.167107531973402
243,0.64,0.8932000000000118,explore,3.076534433198713,9.215172802710194,-2.5831441815397795
244,0.33999999999999997,0.8929000000000118,explore,3.428259720519866,9.809493636422465,-2.5816683530024016
245,0.45999999999999996,0.8924000000000119,explore,4.214150903710532,9.621574924914746,-16.35854867163158
246,0.52,0.8919000000000119,explore,5.622692439384931,16.034428500407053,-47.0486642943044
247,0.5,0.891400000000012,explore,2.7078315358903895,9.762046545208442,-19.995393592968746
248,0.42000000000000004,0.890900000000012,explore,3.1078417657811164,8.162159529096897,-6.071391031979559
249,0.5,0.8904000000000121,explore,4.897473613229749,12.04712364461375,-60.119798892587674
250,0.56,0.8899000000000121,explore,1.8571874202318832,9.086187632394497,-1.09774831053123
251,0.5,0.8894000000000122,explore,2.874639693045057,9.112274652484855,-8.072221358318119
252,0.4999999999999999,0.8889000000000122,explore,5.105808998742395,14.1591554006207,-24.040861816810338
253,0.58,0.8884000000000123,explore,3.77875147947138,11.368467431214848,-3.2993585832177947
254,0.45999999999999996,0.8879000000000123,explore,4.04394389889097,11.36658289835982,-178.7308513373094
255,0.43999999999999995,0.8875000000000124,explore,6.46490973599665,12.697889389601386,-79.8979780126977
256,0.5599999999999999,0.8870000000000124,explore,2.0417778277176986,9.749524415999998,-7.920334215163462
257,0.4999999999999999,0.8866000000000125,explore,0.5030400170896896,9.013232239898562,-0.007172886485004588
258,0.52,0.8861000000000125,explore,3.463093294617683,12.695068221766343,-22.339895718092226
259,0.54,0.8857000000000126,explore,3.232718633294624,11.027740114389255,-10.085603688059875
260,0.52,0.8853000000000126,explore,1.9479735174074726,10.195161694920456,-3.2334949828760124
261,0.6,0.8848000000000127,explore,1.2864108702114667,10.430173164501763,-0.14971767869077415
262,0.52,0.8843000000000127,explore,4.4649493315970545,8.698055612378893,-5.119936142534274
263,0.42000000000000004,0.8838000000000128,explore,2.286561320136945,8.430217559724056,-3.2493456853314804
264,0.5599999999999998,0.8833000000000129,explore,5.6473317350393435,11.790949241483213,-67.18959581402108
265,0.43999999999999995,0.8828000000000129,explore,5.852344366945352,12.178973994867714,-368.3596736190622
266,0.54,0.882400000000013,explore,1.1878972317509597,9.532092952831103,-0.2191213662397387
267,0.45999999999999996,0.881900000000013,explore,2.4664165954443824,10.70009352500295,-2.9011910368119134
268,0.5,0.8814000000000131,explore,4.82129359727489,9.232348526846145,-24.728730262421813
269,0.5,0.8809000000000131,explore,3.4645475084273096,10.69777219052591,-2.552139251623862
270,0.45999999999999996,0.8804000000000132,explore,3.284366437789047,10.426884065486231,-53.091355899365496
271,0.58,0.8799000000000132,explore,1.856967585347304,9.086182137059962,-0.40633090396675114
272,0.52,0.8794000000000133,explore,4.457199580999381,10.686245670790012,-8.997262597172682
273,0.5,0.8789000000000133,explore,2.686444830394579,10.831153127944813,-8.295169016028161
274,0.54,0.8784000000000134,explore,3.243341253011958,12.565397102830984,-1.1795852073089308
275,0.5399999999999999,0.8779000000000134,explore,2.284366218790569,8.427046446700233,-1.398835412854765
276,0.56,0.8774000000000135,explore,1.477757194354993,9.640655089962431,-0.14564010895876228
277,0.58,0.8769000000000136,explore,5.264741355066464,13.497442020337871,-22.48971924475017
278,0.45999999999999996,0.8766000000000136,explore,6.500128298554189,13.584727843276795,-121.8980894292377
279,0.44000000000000006,0.8761000000000136,explore,3.0856130149677954,9.228816851816607,-22.24745029734095
280,0.48,0.8756000000000137,explore,6.485860427419984,13.629229392127542,-207.41619068091896
281,0.5599999999999999,0.8751000000000138,explore,2.2862669619889875,10.429814276183768,-1.255764714610266
282,0.5799999999999998,0.8746000000000138,explore,2.8412606600507724,10.162249071667102,-343.89645690920327
283,0.5,0.8741000000000139,explore,1.4358997777602542,9.497140787095603,-0.49167489207979587
284,0.52,0.8738000000000139,explore,0.46467978677373445,8.697431654354467,-0.1183777077421443
285,0.42000000000000004,0.8734000000000139,explore,2.241718514947091,8.363003012792104,-1.429878944916848
286,0.4,0.872900000000014,explore,6.453005047414855,10.680100157079472,-135.82116897916313
287,0.5599999999999999,0.872400000000014,explore,3.6861678965474676,8.82958032513579,-1.8051959107020512
288,0.48,0.8719000000000141,explore,3.877927133407708,10.017715051345785,-54.7578966788126
289,0.58,0.8714000000000142,explore,4.536519413407031,11.50526103947539,-31.112575907319428
290,0.42000000000000004,0.8709000000000142,explore,2.249740004283713,11.232691090459053,-140.81655219650975
291,0.48,0.8704000000000143,explore,4.488003400280137,9.632391000581977,-16.87612620631984
292,0.38,0.8696000000000144,explore,2.1318509598666093,9.365482789006263,-0.7393549376592001
293,0.5399999999999999,0.8691000000000144,explore,2.283902950237882,8.42618130626383,-0.41245612569375406
294,0.5599999999999999,0.8686000000000145,explore,1.6862484288892514,10.829686582313581,-0.508867810641074
295,0.4600000000000001,0.8681000000000145,explore,1.336240023781658,8.304849119441597,-0.6647502247200608
296,0.48,0.8677000000000146,explore,1.7416932876393187,9.86290650531084,-0.4458225470878481
297,0.42000000000000004,0.8668000000000147,explore,4.422958766629383,11.884918644314732,-187.70116222489247
298,0.43999999999999995,0.8663000000000147,explore,5.655351586257412,9.883633054497976,-37.949401225515544
299,0.62,0.8650000000000149,explore,0.9000646181282363,8.829463317399645,-0.12849847005537857
300,0.52,0.8645000000000149,explore,6.021593653044162,10.432948791670501,-31.670865520264243
301,0.44000000000000006,0.864100000000015,explore,3.741314196489956,10.862306600034051,-6.572798401172166
302,0.6,0.863600000000015,explore,6.043145785392455,14.186559955082506,-180.85356072546728
303,0.3,0.863400000000015,explore,0.4468469002753048,9.366380951577273,-0.005283142439352384
304,0.45999999999999996,0.8630000000000151,explore,1.7409202201587726,8.861795915256108,-0.6135698902825982
305,0.48,0.8626000000000151,explore,4.5182063485985955,10.527779189168156,-7.034923386400802
306,0.48,0.8621000000000152,explore,3.452582920410193,9.779543388386642,-2.7413837296081773
307,0.4800000000000001,0.8617000000000152,explore,5.454996047919689,16.68269915083402,-74.3436030288611
