id,type,src,dst,app,latency,message,ctime,size,buffer
1,LINK,0,8,SimpleCase,4.02687520644536,M.A,10,1100,0
1,LINK,0,10,SimpleCase,1.026874861379797,M.A,10,1100,1
1,LINK,0,11,SimpleCase,6.026883142953296,M.A,10,1100,2
2,LINK,1,9,SimpleCase,3.0268735079708984,M.A,10,1100,3
3,LINK,2,10,SimpleCase,2.026874861379797,M.A,10,1100,4
4,LINK,3,10,SimpleCase,9.026874861379797,M.A,10,1100,5
5,LINK,4,9,SimpleCase,1.0268735079708984,M.A,10,1100,6
6,LINK,5,9,SimpleCase,2.0268735079708984,M.A,10,1100,7
7,LINK,6,9,SimpleCase,4.026873507970899,M.A,10,1100,8
5,LINK,6,9,SimpleCase,4.026873507970899,M.A,11.026873507970897,1100,8
1,LINK,6,10,SimpleCase,5.026874861379797,M.A,11.026874861379797,1100,8
5,LINK,9,7,SimpleCase,8.098915506958251,M.B,11.053661412828955,750,9
1,LINK,10,7,SimpleCase,1.0989155069582506,M.B,11.053662766237855,750,10
6,LINK,9,7,SimpleCase,8.098915506958251,M.B,12.053661412828955,750,9
3,LINK,10,7,SimpleCase,1.0989155069582506,M.B,12.053662766237855,750,10
1,LINK,10,7,SimpleCase,1.0989155069582506,M.B,12.152578273196106,750,10
2,LINK,9,7,SimpleCase,8.098915506958251,M.B,13.053661412828955,750,10
3,LINK,9,7,SimpleCase,8.098915506958251,M.B,13.251493780154357,750,10
7,LINK,9,7,SimpleCase,8.098915506958251,M.B,14.053661412828957,750,9
1,LINK,8,7,SimpleCase,2.0989155069582504,M.B,14.053663111303418,750,10
1,LINK,8,7,SimpleCase,2.0989155069582504,M.B,14.350409287112608,750,10
1,LINK,11,7,SimpleCase,5.09891550695825,M.B,16.053671047811353,750,10
1,LINK,10,7,SimpleCase,1.0989155069582506,M.B,16.08053762761765,750,10
1,LINK,10,7,SimpleCase,1.0989155069582506,M.B,16.152578618261668,750,10
1,LINK,10,7,SimpleCase,1.0989155069582506,M.B,17.1794531345759,750,10
5,LINK,9,7,SimpleCase,8.098915506958251,M.B,18.080534920799856,750,10
1,LINK,9,7,SimpleCase,8.098915506958251,M.B,18.251494125219917,750,10
1,LINK,9,7,SimpleCase,8.098915506958251,M.B,18.27836864153415,750,10
4,LINK,10,7,SimpleCase,1.0989155069582506,M.B,19.053662766237853,750,10
5,LINK,10,7,SimpleCase,1.0989155069582506,M.B,19.152576919787208,750,10
1,LINK,10,7,SimpleCase,1.0989155069582506,M.B,19.3772841484924,750,10
8,LINK,0,8,SimpleCase,4.02687520644536,M.A,20,1100,11
8,LINK,0,10,SimpleCase,1.026874861379797,M.A,20,1100,12
9,LINK,1,9,SimpleCase,3.0268735079708984,M.A,20,1100,13
10,LINK,2,11,SimpleCase,3.026883142953296,M.A,20,1100,14
11,LINK,3,10,SimpleCase,9.026874861379797,M.A,20,1100,15
12,LINK,4,9,SimpleCase,1.0268735079708984,M.A,20,1100,16
13,LINK,5,11,SimpleCase,8.026883142953295,M.A,20,1100,17
14,LINK,6,9,SimpleCase,4.026873507970899,M.A,20,1100,18
12,LINK,6,9,SimpleCase,4.026873507970899,M.A,21.026873507970897,1100,17
8,LINK,6,10,SimpleCase,5.026874861379797,M.A,21.026874861379795,1100,17
12,LINK,9,7,SimpleCase,8.098915506958251,M.B,21.053661412828955,750,18
8,LINK,10,7,SimpleCase,1.0989155069582506,M.B,21.053662766237853,750,19
1,LINK,10,7,SimpleCase,1.0989155069582506,M.B,21.152586554769602,750,19
5,LINK,10,7,SimpleCase,1.0989155069582506,M.B,21.5751151624089,750,19
1,LINK,10,7,SimpleCase,1.0989155069582506,M.B,22.67403066936715,750,19
9,LINK,9,7,SimpleCase,8.098915506958251,M.B,23.053661412828955,750,18
10,LINK,11,7,SimpleCase,5.09891550695825,M.B,23.053671047811353,750,19
8,LINK,11,7,SimpleCase,5.09891550695825,M.B,23.772946176325398,750,19
14,LINK,9,7,SimpleCase,8.098915506958251,M.B,24.053661412828955,750,18
8,LINK,8,7,SimpleCase,2.0989155069582504,M.B,24.05366311130342,750,19
1,LINK,8,7,SimpleCase,2.0989155069582504,M.B,24.871861683283647,750,19
5,LINK,8,7,SimpleCase,2.0989155069582504,M.B,25.970777190241897,750,19
8,LINK,10,7,SimpleCase,1.0989155069582506,M.B,26.080537627617648,750,19
8,LINK,10,7,SimpleCase,1.0989155069582506,M.B,26.152578618261668,750,19
1,LINK,10,7,SimpleCase,1.0989155069582506,M.B,27.069692697200146,750,19
6,LINK,10,7,SimpleCase,1.0989155069582506,M.B,27.251492426745457,750,19
13,LINK,11,7,SimpleCase,5.09891550695825,M.B,28.053671047811353,750,19
12,LINK,9,7,SimpleCase,8.098915506958251,M.B,28.080534920799852,750,19
10,LINK,9,7,SimpleCase,8.098915506958251,M.B,28.152586554769602,750,19
8,LINK,9,7,SimpleCase,8.098915506958251,M.B,28.168608204158396,750,19
1,LINK,9,7,SimpleCase,8.098915506958251,M.B,28.251494125219917,750,19
11,LINK,10,7,SimpleCase,1.0989155069582506,M.B,29.053662766237853,750,19
8,LINK,10,7,SimpleCase,1.0989155069582506,M.B,29.267523711116645,750,19
15,LINK,0,8,SimpleCase,4.02687520644536,M.A,30,1100,20
15,LINK,0,10,SimpleCase,1.026874861379797,M.A,30,1100,21
16,LINK,1,9,SimpleCase,3.0268735079708984,M.A,30,1100,22
17,LINK,2,11,SimpleCase,3.026883142953296,M.A,30,1100,23
18,LINK,3,10,SimpleCase,9.026874861379797,M.A,30,1100,24
19,LINK,4,9,SimpleCase,1.0268735079708984,M.A,30,1100,25
20,LINK,5,11,SimpleCase,8.026883142953295,M.A,30,1100,26
21,LINK,6,9,SimpleCase,4.026873507970899,M.A,30,1100,27
19,LINK,6,9,SimpleCase,4.026873507970899,M.A,31.026873507970897,1100,25
15,LINK,6,10,SimpleCase,5.026874861379797,M.A,31.026874861379795,1100,25
19,LINK,9,7,SimpleCase,8.098915506958251,M.B,31.053661412828955,750,26
15,LINK,10,7,SimpleCase,1.0989155069582506,M.B,31.053662766237853,750,27
6,LINK,10,7,SimpleCase,1.0989155069582506,M.B,31.465354725033144,750,27
11,LINK,10,7,SimpleCase,1.0989155069582506,M.B,32.564270231991394,750,27
16,LINK,9,7,SimpleCase,8.098915506958251,M.B,33.05366141282896,750,26
17,LINK,11,7,SimpleCase,5.09891550695825,M.B,33.053671047811356,750,27
8,LINK,11,7,SimpleCase,5.09891550695825,M.B,33.25150206172785,750,27
8,LINK,11,7,SimpleCase,5.09891550695825,M.B,33.66318573894964,750,27
21,LINK,9,7,SimpleCase,8.098915506958251,M.B,34.05366141282896,750,26
15,LINK,8,7,SimpleCase,2.0989155069582504,M.B,34.05366311130342,750,27
15,LINK,8,7,SimpleCase,2.0989155069582504,M.B,34.76210124590789,750,27
2,LINK,8,7,SimpleCase,2.0989155069582504,M.B,35.35040793370371,750,27
6,LINK,8,7,SimpleCase,2.0989155069582504,M.B,35.86101675286614,750,27
15,LINK,10,7,SimpleCase,1.0989155069582506,M.B,36.08053762761765,750,27
15,LINK,10,7,SimpleCase,1.0989155069582506,M.B,36.15257861826167,750,27
11,LINK,10,7,SimpleCase,1.0989155069582506,M.B,36.95993225982439,750,27
20,LINK,11,7,SimpleCase,5.09891550695825,M.B,38.053671047811356,750,27
15,LINK,11,7,SimpleCase,5.09891550695825,M.B,38.05884776678264,750,26
