state,Edge Device,Latency,Edge_Device
"{'PR': {0: 10, 1: 1, 2: 9, 3: 8, 4: 7, 5: 7, 6: 7, 7: 8, 8: 2, 9: 6}, 'memories': {0: (200, 19800), 1: (600, 19400), 2: (600, 19400), 3: (400, 19600), 4: (200, 19800), 5: (200, 19800), 6: (400, 19600), 7: (600, 19400), 8: (400, 19600), 9: (600, 19400)}, 'bandwidth': {0: (24.4, 24.4), 1: (25.5, 25.5), 2: (20.5, 20.5), 3: (14.2, 14.2), 4: (25.4, 25.4), 5: (20.4, 20.4), 6: (26.0, 26.0), 7: (13.5, 13.5), 8: (25.1, 25.1), 9: (25.8, 25.8)}, 'input_size': 900}",,7.418081906894578,1.0
"{'PR': {0: 2, 1: 4, 2: 1, 3: 4, 4: 9, 5: 2, 6: 5, 7: 9, 8: 7, 9: 7}, 'memories': {0: (600, 19400), 1: (200, 19800), 2: (600, 19400), 3: (600, 19400), 4: (400, 19600), 5: (400, 19600), 6: (600, 19400), 7: (600, 19400), 8: (400, 19600), 9: (200, 19800)}, 'bandwidth': {0: (2.125, 2.125), 1: (2.1, 2.1), 2: (1.7833333333333332, 1.7833333333333332), 3: (1.7416666666666665, 1.7416666666666665), 4: (1.8666666666666665, 1.8666666666666665), 5: (1.6500000000000001, 1.6500000000000001), 6: (2.1416666666666666, 2.1416666666666666), 7: (2.0166666666666666, 2.0166666666666666), 8: (2.1666666666666665, 2.1666666666666665), 9: (1.9000000000000001, 1.9000000000000001)}, 'input_size': 900}",,10.696313891534146,0.0
"{'PR': {0: 1, 1: 10, 2: 8, 3: 8, 4: 5, 5: 6, 6: 5, 7: 4, 8: 7, 9: 9}, 'memories': {0: (600, 19400), 1: (600, 19400), 2: (400, 19600), 3: (400, 19600), 4: (400, 19600), 5: (600, 19400), 6: (600, 19400), 7: (200, 19800), 8: (400, 19600), 9: (600, 19400)}, 'bandwidth': {0: (2.675, 2.675), 1: (3.0, 3.0), 2: (2.825, 2.825), 3: (2.25, 2.25), 4: (2.5625, 2.5625), 5: (3.075, 3.075), 6: (2.2125, 2.2125), 7: (2.675, 2.675), 8: (3.125, 3.125), 9: (2.9875, 2.9875)}, 'input_size': 900}",,7.358895003716839,0.0
"{'PR': {0: 9, 1: 1, 2: 10, 3: 4, 4: 7, 5: 4, 6: 8, 7: 5, 8: 3, 9: 1}, 'memories': {0: (400, 19600), 1: (600, 19400), 2: (400, 19600), 3: (200, 19800), 4: (400, 19600), 5: (600, 19400), 6: (600, 19400), 7: (600, 19400), 8: (600, 19400), 9: (400, 19600)}, 'bandwidth': {0: (6.15, 6.15), 1: (6.15, 6.15), 2: (6.425, 6.425), 3: (3.475, 3.475), 4: (6.05, 6.05), 5: (6.3, 6.3), 6: (5.25, 5.25), 7: (5.825, 5.825), 8: (4.625, 4.625), 9: (6.2, 6.2)}, 'input_size': 1100}",,25.16402944597027,1.0
"{'PR': {0: 8, 1: 8, 2: 2, 3: 10, 4: 2, 5: 5, 6: 3, 7: 9, 8: 1, 9: 1}, 'memories': {0: (600, 19400), 1: (200, 19800), 2: (400, 19600), 3: (200, 19800), 4: (200, 19800), 5: (400, 19600), 6: (200, 19800), 7: (400, 19600), 8: (400, 19600), 9: (600, 19400)}, 'bandwidth': {0: (1.5583333333333333, 1.5583333333333333), 1: (2.1999999999999997, 2.1999999999999997), 2: (1.45, 1.45), 3: (2.1416666666666666, 2.1416666666666666), 4: (1.7833333333333332, 1.7833333333333332), 5: (1.7750000000000001, 1.7750000000000001), 6: (2.0500000000000003, 2.0500000000000003), 7: (1.7416666666666665, 1.7416666666666665), 8: (1.9000000000000001, 1.9000000000000001), 9: (2.091666666666667, 2.091666666666667)}, 'input_size': 1100}",,22.69892885914831,0.0
"{'PR': {0: 1, 1: 3, 2: 8, 3: 10, 4: 1, 5: 8, 6: 1, 7: 1, 8: 1, 9: 2}, 'memories': {0: (200, 19800), 1: (200, 19800), 2: (600, 19400), 3: (200, 19800), 4: (400, 19600), 5: (600, 19400), 6: (600, 19400), 7: (200, 19800), 8: (400, 19600), 9: (600, 19400)}, 'bandwidth': {0: (25.7, 25.7), 1: (20.5, 20.5), 2: (25.5, 25.5), 3: (23.7, 23.7), 4: (20.4, 20.4), 5: (18.5, 18.5), 6: (17.0, 17.0), 7: (17.7, 17.7), 8: (25.6, 25.6), 9: (19.5, 19.5)}, 'input_size': 900}",,21.413584037656634,2.0
"{'PR': {0: 4, 1: 10, 2: 5, 3: 2, 4: 2, 5: 9, 6: 7, 7: 6, 8: 5, 9: 1}, 'memories': {0: (200, 19800), 1: (200, 19800), 2: (400, 19600), 3: (200, 19800), 4: (200, 19800), 5: (400, 19600), 6: (600, 19400), 7: (200, 19800), 8: (600, 19400), 9: (400, 19600)}, 'bandwidth': {0: (3.257142857142857, 3.257142857142857), 1: (3.4285714285714284, 3.4285714285714284), 2: (2.8000000000000003, 2.8000000000000003), 3: (2.942857142857143, 2.942857142857143), 4: (3.685714285714286, 3.685714285714286), 5: (3.3857142857142857, 3.3857142857142857), 6: (2.0285714285714285, 2.0285714285714285), 7: (3.6999999999999997, 3.6999999999999997), 8: (3.0285714285714285, 3.0285714285714285), 9: (3.542857142857143, 3.542857142857143)}, 'input_size': 1100}",,22.037246457417382,6.0
"{'PR': {0: 9, 1: 9, 2: 10, 3: 2, 4: 6, 5: 5, 6: 2, 7: 9, 8: 6, 9: 2}, 'memories': {0: (200, 19800), 1: (400, 19600), 2: (400, 19600), 3: (600, 19400), 4: (200, 19800), 5: (200, 19800), 6: (200, 19800), 7: (600, 19400), 8: (600, 19400), 9: (600, 19400)}, 'bandwidth': {0: (5.0, 5.0), 1: (4.92, 4.92), 2: (3.3200000000000003, 3.3200000000000003), 3: (3.6, 3.6), 4: (5.08, 5.08), 5: (3.7399999999999998, 3.7399999999999998), 6: (4.92, 4.92), 7: (4.9799999999999995, 4.9799999999999995), 8: (3.94, 3.94), 9: (4.8, 4.8)}, 'input_size': 900}",,10.695791548858324,3.0
"{'PR': {0: 1, 1: 3, 2: 3, 3: 6, 4: 10, 5: 7, 6: 3, 7: 4, 8: 1, 9: 4}, 'memories': {0: (400, 19600), 1: (600, 19400), 2: (600, 19400), 3: (200, 19800), 4: (400, 19600), 5: (200, 19800), 6: (200, 19800), 7: (200, 19800), 8: (600, 19400), 9: (400, 19600)}, 'bandwidth': {0: (25.6, 25.6), 1: (17.0, 17.0), 2: (16.6, 16.6), 3: (19.4, 19.4), 4: (25.3, 25.3), 5: (13.9, 13.9), 6: (24.0, 24.0), 7: (14.2, 14.2), 8: (25.2, 25.2), 9: (25.1, 25.1)}, 'input_size': 1100}",,11.358741608417581,1.0
"{'PR': {0: 1, 1: 2, 2: 10, 3: 10, 4: 8, 5: 6, 6: 6, 7: 5, 8: 5, 9: 1}, 'memories': {0: (200, 19800), 1: (400, 19600), 2: (200, 19800), 3: (600, 19400), 4: (200, 19800), 5: (600, 19400), 6: (600, 19400), 7: (400, 19600), 8: (200, 19800), 9: (600, 19400)}, 'bandwidth': {0: (4.033333333333333, 4.033333333333333), 1: (4.366666666666666, 4.366666666666666), 2: (4.283333333333333, 4.283333333333333), 3: (3.483333333333333, 3.483333333333333), 4: (4.3, 4.3), 5: (4.266666666666667, 4.266666666666667), 6: (2.9333333333333336, 2.9333333333333336), 7: (4.2, 4.2), 8: (3.4333333333333336, 3.4333333333333336), 9: (3.8666666666666667, 3.8666666666666667)}, 'input_size': 1100}",,26.696091962215405,3.0
