id,type,src,dst,app,latency,message,ctime,size,buffer
1,LINK,0,8,SimpleCase,8.022420992904186,M.A,10,1000,0
1,LINK,0,13,SimpleCase,1.0224040770898661,M.A,10,1000,1
2,LINK,1,9,SimpleCase,1.0224673168206622,M.A,10,1000,2
3,LINK,2,10,SimpleCase,4.022404732741584,M.A,10,1000,3
4,LINK,3,11,SimpleCase,9.022399767806439,M.A,10,1000,4
5,LINK,4,12,SimpleCase,8.02240125294025,M.A,10,1000,5
6,LINK,5,13,SimpleCase,8.022404077089867,M.A,10,1000,6
7,LINK,6,9,SimpleCase,4.022467316820662,M.A,10,1000,7
1,LINK,6,13,SimpleCase,9.022404077089867,M.A,11.022404077089867,1000,7
2,LINK,6,9,SimpleCase,4.022467316820662,M.A,11.022467316820663,1000,7
1,LINK,13,7,SimpleCase,10.098915506958251,M.B,11.044727509018443,750,8
2,LINK,9,7,SimpleCase,2.0989155069582504,M.B,11.04479074874924,750,9
2,LINK,9,7,SimpleCase,2.0989155069582504,M.B,13.143706255707489,750,9
3,LINK,10,7,SimpleCase,7.09891550695825,M.B,14.044728164670161,750,8
7,LINK,9,7,SimpleCase,2.0989155069582504,M.B,14.04479074874924,750,9
2,LINK,9,7,SimpleCase,2.0989155069582504,M.B,15.242621762665738,750,9
7,LINK,9,7,SimpleCase,2.0989155069582504,M.B,17.341537269623988,750,9
5,LINK,12,7,SimpleCase,7.09891550695825,M.B,18.044724684868825,750,7
6,LINK,13,7,SimpleCase,10.098915506958251,M.B,18.044727509018443,750,8
1,LINK,8,7,SimpleCase,2.0989155069582504,M.B,18.044744424832764,750,9
2,LINK,9,7,SimpleCase,2.0989155069582504,M.B,18.067258065569902,750,9
4,LINK,11,7,SimpleCase,4.09891550695825,M.B,19.044723199735017,750,9
2,LINK,11,7,SimpleCase,4.09891550695825,M.B,19.440452776582237,750,9
8,LINK,0,8,SimpleCase,8.022420992904186,M.A,20,1000,10
8,LINK,0,9,SimpleCase,3.0224673168206624,M.A,20,1000,11
8,LINK,0,12,SimpleCase,3.022401252940249,M.A,20,1000,12
8,LINK,0,13,SimpleCase,1.0224040770898661,M.A,20,1000,13
9,LINK,1,10,SimpleCase,6.022404732741584,M.A,20,1000,14
10,LINK,2,11,SimpleCase,10.022399767806439,M.A,20,1000,15
11,LINK,3,13,SimpleCase,10.022404077089867,M.A,20,1000,16
12,LINK,4,12,SimpleCase,8.02240125294025,M.A,20,1000,17
13,LINK,5,9,SimpleCase,8.022467316820663,M.A,20,1000,18
