id,type,src,dst,app,latency,message,ctime,size,buffer
1,LINK,17,7,SimpleCase,9.00075,M.B,20.020144776958233,750,25
8,LINK,15,7,SimpleCase,3.00075,M.B,21.017894776958233,750,23
8,LINK,10,7,SimpleCase,8.00075,M.B,21.017895548616096,750,24
14,LINK,15,7,SimpleCase,3.00075,M.B,21.035752668670565,750,25
11,LINK,11,7,SimpleCase,2.00075,M.B,22.0178933247832,750,25
10,LINK,16,7,SimpleCase,5.00075,M.B,23.017895548616096,750,24
8,LINK,12,7,SimpleCase,5.00075,M.B,23.017908739169957,750,25
7,LINK,12,7,SimpleCase,5.00075,M.B,23.020894776958233,750,25
13,LINK,13,7,SimpleCase,9.00075,M.B,24.017896189584672,750,23
9,LINK,8,7,SimpleCase,3.00075,M.B,24.017903346257786,750,24
1,LINK,17,7,SimpleCase,9.00075,M.B,24.01794360599805,750,25
11,LINK,17,7,SimpleCase,9.00075,M.B,24.0186433247832,750,25
8,LINK,9,7,SimpleCase,5.00075,M.B,25.017897365396543,750,25
8,LINK,9,7,SimpleCase,5.00075,M.B,26.021644776958233,750,25
12,LINK,14,7,SimpleCase,10.00075,M.B,27.017895081794975,750,25
5,LINK,14,7,SimpleCase,10.00075,M.B,27.018645081794975,750,25
9,LINK,14,7,SimpleCase,10.00075,M.B,27.018653346257786,750,25
1,LINK,14,7,SimpleCase,10.00075,M.B,27.0193955486161,750,25
10,LINK,14,7,SimpleCase,10.00075,M.B,28.018645548616096,750,25
4,LINK,14,7,SimpleCase,10.00075,M.B,28.018646189584672,750,25
8,LINK,14,7,SimpleCase,10.00075,M.B,28.018658739169958,750,25
1,LINK,14,7,SimpleCase,10.00075,M.B,29.01865074885519,750,25
14,LINK,14,7,SimpleCase,10.00075,M.B,29.022394776958233,750,25
15,LINK,0,8,SimpleCase,3.0000454545454547,M.A,30,900,26
15,LINK,0,10,SimpleCase,1.0000376569037657,M.A,30,900,27
15,LINK,0,11,SimpleCase,5.000035433070866,M.A,30,900,28
15,LINK,0,12,SimpleCase,3.000050847457627,M.A,30,900,29
15,LINK,0,13,SimpleCase,5.00003829787234,M.A,30,900,30
15,LINK,0,15,SimpleCase,1.0000368852459016,M.A,30,900,31
15,LINK,0,16,SimpleCase,7.000037656903766,M.A,30,900,32
16,LINK,1,9,SimpleCase,9.000039473684211,M.A,30,900,33
17,LINK,2,14,SimpleCase,5.000037190082645,M.A,30,900,34
18,LINK,3,17,SimpleCase,5.000042857142857,M.A,30,900,35
19,LINK,4,15,SimpleCase,4.000036885245902,M.A,30,900,36
20,LINK,5,10,SimpleCase,7.000037656903766,M.A,30,900,37
21,LINK,6,8,SimpleCase,1.0000454545454545,M.A,30,900,38
8,LINK,6,17,SimpleCase,4.000042857142857,M.A,30.000085714285717,900,38
8,LINK,17,7,SimpleCase,9.00075,M.B,30.01794360599805,750,39
8,LINK,17,7,SimpleCase,9.00075,M.B,30.018647365396543,750,39
15,LINK,15,7,SimpleCase,3.00075,M.B,31.017894776958233,750,37
15,LINK,10,7,SimpleCase,8.00075,M.B,31.017895548616096,750,38
21,LINK,8,7,SimpleCase,3.00075,M.B,31.017903346257786,750,39
15,LINK,8,7,SimpleCase,3.00075,M.B,33.01790334625779,750,38
15,LINK,12,7,SimpleCase,5.00075,M.B,33.01790873916996,750,39
7,LINK,12,7,SimpleCase,5.00075,M.B,33.01940873916996,750,39
19,LINK,15,7,SimpleCase,3.00075,M.B,34.01789477695824,750,38
8,LINK,17,7,SimpleCase,9.00075,M.B,34.01798646314091,750,39
15,LINK,17,7,SimpleCase,9.00075,M.B,34.01864477695823,750,39
21,LINK,17,7,SimpleCase,9.00075,M.B,34.018653346257786,750,39
15,LINK,11,7,SimpleCase,2.00075,M.B,35.017893324783195,750,36
17,LINK,14,7,SimpleCase,10.00075,M.B,35.017895081794975,750,37
15,LINK,13,7,SimpleCase,9.00075,M.B,35.01789618958467,750,38
18,LINK,17,7,SimpleCase,9.00075,M.B,35.01790074885519,750,39
8,LINK,17,7,SimpleCase,9.00075,M.B,35.01939736539654,750,39
8,LINK,17,7,SimpleCase,9.00075,M.B,35.0201455486161,750,39
15,LINK,16,7,SimpleCase,5.00075,M.B,37.017895548616096,750,38
20,LINK,10,7,SimpleCase,8.00075,M.B,37.017895548616096,750,39
15,LINK,10,7,SimpleCase,8.00075,M.B,37.0186433247832,750,39
19,LINK,10,7,SimpleCase,8.00075,M.B,37.01939477695824,750,39
2,LINK,10,7,SimpleCase,8.00075,M.B,37.019395081794976,750,39
3,LINK,10,7,SimpleCase,8.00075,M.B,37.01939618958467,750,39
15,LINK,10,7,SimpleCase,8.00075,M.B,37.01940334625779,750,39
6,LINK,10,7,SimpleCase,8.00075,M.B,38.01940074885519,750,39
15,LINK,10,7,SimpleCase,8.00075,M.B,38.02015873916996,750,39
16,LINK,9,7,SimpleCase,5.00075,M.B,39.01789736539654,750,39
22,LINK,0,8,SimpleCase,3.0002581967213113,M.A,40,900,40
22,LINK,0,10,SimpleCase,1.0002625,M.A,40,900,41
22,LINK,0,11,SimpleCase,5.000272727272727,M.A,40,900,42
22,LINK,0,12,SimpleCase,3.0002614107883816,M.A,40,900,43
22,LINK,0,13,SimpleCase,5.000318181818182,M.A,40,900,44
22,LINK,0,15,SimpleCase,1.0004532374100719,M.A,40,900,45
22,LINK,0,16,SimpleCase,7.000242307692307,M.A,40,900,46
23,LINK,1,14,SimpleCase,8.00025925925926,M.A,40,900,47
24,LINK,2,17,SimpleCase,1.0003181818181819,M.A,40,900,48
25,LINK,3,9,SimpleCase,9.000247058823529,M.A,40,900,49
26,LINK,4,15,SimpleCase,4.000453237410072,M.A,40,900,50
27,LINK,5,10,SimpleCase,7.0002625,M.A,40,900,51
28,LINK,6,17,SimpleCase,4.000318181818182,M.A,40,900,52
22,LINK,6,10,SimpleCase,2.0002625,M.A,41.0002625,900,52
24,LINK,6,17,SimpleCase,4.000318181818182,M.A,41.00031818181818,900,52
22,LINK,6,15,SimpleCase,1.0004532374100719,M.A,41.00045323741007,900,52
22,LINK,10,7,SimpleCase,8.00075,M.B,41.01812039171233,750,53
24,LINK,17,7,SimpleCase,9.00075,M.B,41.01817607353051,750,54
22,LINK,15,7,SimpleCase,3.00075,M.B,41.0183111291224,750,55
15,LINK,15,7,SimpleCase,3.00075,M.B,42.01864554861609,750,54
22,LINK,15,7,SimpleCase,3.00075,M.B,42.01876436653247,750,55
22,LINK,8,7,SimpleCase,3.00075,M.B,43.01811608843364,750,53
22,LINK,12,7,SimpleCase,5.00075,M.B,43.018119302500715,750,54
22,LINK,10,7,SimpleCase,8.00075,M.B,43.01838289171233,750,55
15,LINK,10,7,SimpleCase,8.00075,M.B,43.020895548616096,750,55
7,LINK,10,7,SimpleCase,8.00075,M.B,43.020908739169954,750,55
28,LINK,17,7,SimpleCase,9.00075,M.B,44.01817607353051,750,54
26,LINK,15,7,SimpleCase,3.00075,M.B,44.0183111291224,750,55
16,LINK,15,7,SimpleCase,3.00075,M.B,44.018647365396546,750,55
22,LINK,15,7,SimpleCase,3.00075,M.B,44.019061129122406,750,55
22,LINK,11,7,SimpleCase,2.00075,M.B,45.01813061898506,750,54
22,LINK,13,7,SimpleCase,9.00075,M.B,45.01817607353051,750,55
22,LINK,13,7,SimpleCase,9.00075,M.B,46.01886608843364,750,55
1,LINK,13,7,SimpleCase,9.00075,M.B,46.020146189584665,750,55
22,LINK,16,7,SimpleCase,5.00075,M.B,47.018100199404635,750,54
27,LINK,10,7,SimpleCase,8.00075,M.B,47.01812039171233,750,55
22,LINK,10,7,SimpleCase,8.00075,M.B,47.018880618985065,750,55
15,LINK,10,7,SimpleCase,8.00075,M.B,47.0198111291224,750,55
7,LINK,10,7,SimpleCase,8.00075,M.B,47.02014508179498,750,55
1,LINK,10,7,SimpleCase,8.00075,M.B,47.02015074885519,750,55
23,LINK,14,7,SimpleCase,10.00075,M.B,48.01811715097159,750,54
24,LINK,17,7,SimpleCase,9.00075,M.B,48.01849425534869,750,55
22,LINK,17,7,SimpleCase,9.00075,M.B,48.02165873916995,750,55
25,LINK,9,7,SimpleCase,5.00075,M.B,49.018104950535864,750,55
29,LINK,0,10,SimpleCase,1.0003208333333333,M.A,50,1100,56
29,LINK,0,12,SimpleCase,3.0003195020746887,M.A,50,1100,57
29,LINK,0,13,SimpleCase,5.000388888888889,M.A,50,1100,58
29,LINK,0,14,SimpleCase,4.000316872427984,M.A,50,1100,59
29,LINK,0,15,SimpleCase,1.0005539568345323,M.A,50,1100,60
29,LINK,0,16,SimpleCase,7.000296153846154,M.A,50,1100,61
30,LINK,1,8,SimpleCase,4.000315573770492,M.A,50,1100,62
31,LINK,2,17,SimpleCase,1.000388888888889,M.A,50,1100,63
32,LINK,3,11,SimpleCase,2.0003333333333333,M.A,50,1100,64
33,LINK,4,9,SimpleCase,3.0003019607843138,M.A,50,1100,65
34,LINK,5,10,SimpleCase,7.000320833333333,M.A,50,1100,66
35,LINK,6,17,SimpleCase,4.000388888888889,M.A,50,1100,67
29,LINK,6,10,SimpleCase,2.0003208333333333,M.A,51.00032083333333,1100,66
31,LINK,6,17,SimpleCase,4.000388888888889,M.A,51.00038888888889,1100,66
29,LINK,6,15,SimpleCase,1.0005539568345323,M.A,51.00055395683453,1100,66
29,LINK,10,7,SimpleCase,8.00075,M.B,51.02263039049484,750,66
31,LINK,17,7,SimpleCase,9.00075,M.B,51.0226984460504,750,67
29,LINK,15,7,SimpleCase,3.00075,M.B,51.022863513996036,750,68
22,LINK,15,7,SimpleCase,3.00075,M.B,52.01885019940464,750,66
32,LINK,11,7,SimpleCase,2.00075,M.B,52.022642890494836,750,67
29,LINK,15,7,SimpleCase,3.00075,M.B,52.023417470830566,750,68
26,LINK,15,7,SimpleCase,3.00075,M.B,53.021311129122395,750,65
33,LINK,9,7,SimpleCase,5.00075,M.B,53.02261151794582,750,66
29,LINK,12,7,SimpleCase,5.00075,M.B,53.022629059236195,750,67
29,LINK,10,7,SimpleCase,8.00075,M.B,53.02295122382817,750,68
25,LINK,10,7,SimpleCase,8.00075,M.B,54.01885495053587,750,65
30,LINK,8,7,SimpleCase,3.00075,M.B,54.022625130932,750,66
29,LINK,14,7,SimpleCase,10.00075,M.B,54.022626429589494,750,67
35,LINK,17,7,SimpleCase,9.00075,M.B,54.0226984460504,750,68
32,LINK,17,7,SimpleCase,9.00075,M.B,54.02339289049483,750,68
13,LINK,17,7,SimpleCase,9.00075,M.B,55.02089618958466,750,67
29,LINK,13,7,SimpleCase,9.00075,M.B,55.0226984460504,750,68
1,LINK,13,7,SimpleCase,9.00075,M.B,56.02090074885518,750,68
16,LINK,13,7,SimpleCase,9.00075,M.B,56.02206112912239,750,68
1,LINK,13,7,SimpleCase,9.00075,M.B,57.02089508179498,750,66
29,LINK,16,7,SimpleCase,5.00075,M.B,57.02260571100766,750,67
34,LINK,10,7,SimpleCase,8.00075,M.B,57.02263039049484,750,68
30,LINK,10,7,SimpleCase,8.00075,M.B,57.023375130931996,750,68
31,LINK,17,7,SimpleCase,9.00075,M.B,58.02308733493929,750,68
29,LINK,17,7,SimpleCase,9.00075,M.B,58.02337905923619,750,68
33,LINK,17,7,SimpleCase,9.00075,M.B,59.019604950535864,750,68
15,LINK,17,7,SimpleCase,9.00075,M.B,59.02239554861609,750,68
22,LINK,17,7,SimpleCase,9.00075,M.B,59.02281112912239,750,68
36,LINK,0,8,SimpleCase,3.0003155737704916,M.A,60,1100,69
36,LINK,0,9,SimpleCase,5.000301960784314,M.A,60,1100,70
36,LINK,0,11,SimpleCase,5.000333333333334,M.A,60,1100,71
36,LINK,0,13,SimpleCase,5.000388888888889,M.A,60,1100,72
36,LINK,0,14,SimpleCase,4.000316872427984,M.A,60,1100,73
36,LINK,0,17,SimpleCase,10.000388888888889,M.A,60,1100,74
37,LINK,1,15,SimpleCase,2.0005539568345325,M.A,60,1100,75
38,LINK,2,12,SimpleCase,5.000319502074689,M.A,60,1100,76
39,LINK,3,16,SimpleCase,8.000296153846154,M.A,60,1100,77
40,LINK,4,10,SimpleCase,1.0003208333333333,M.A,60,1100,78
41,LINK,5,10,SimpleCase,7.000320833333333,M.A,60,1100,79
42,LINK,6,15,SimpleCase,1.0005539568345323,M.A,60,1100,80
40,LINK,6,10,SimpleCase,2.0003208333333333,M.A,61.00032083333333,1100,80
42,LINK,6,15,SimpleCase,1.0005539568345323,M.A,61.00055395683453,1100,80
40,LINK,10,7,SimpleCase,8.00075,M.B,61.02263039049484,750,81
42,LINK,15,7,SimpleCase,3.00075,M.B,61.022863513996036,750,82
37,LINK,15,7,SimpleCase,3.00075,M.B,62.022863513996036,750,81
29,LINK,15,7,SimpleCase,3.00075,M.B,62.02335571100765,750,81
29,LINK,15,7,SimpleCase,3.00075,M.B,62.023561129122385,750,81
42,LINK,15,7,SimpleCase,3.00075,M.B,62.04517307115754,750,82
36,LINK,8,7,SimpleCase,3.00075,M.B,63.022625130932,750,81
40,LINK,10,7,SimpleCase,8.00075,M.B,63.02295122382817,750,82
15,LINK,10,7,SimpleCase,8.00075,M.B,64.02164618958466,750,81
36,LINK,14,7,SimpleCase,10.00075,M.B,64.0226264295895,750,82
1,LINK,14,7,SimpleCase,10.00075,M.B,65.02165074885518,750,78
36,LINK,9,7,SimpleCase,5.00075,M.B,65.02261151794582,750,79
38,LINK,12,7,SimpleCase,5.00075,M.B,65.0226290592362,750,80
36,LINK,11,7,SimpleCase,2.00075,M.B,65.02264289049484,750,81
36,LINK,13,7,SimpleCase,9.00075,M.B,65.0226984460504,750,82
22,LINK,13,7,SimpleCase,9.00075,M.B,65.02431112912238,750,82
36,LINK,13,7,SimpleCase,9.00075,M.B,66.023375130932,750,82
12,LINK,13,7,SimpleCase,9.00075,M.B,67.02164508179497,750,81
41,LINK,10,7,SimpleCase,8.00075,M.B,67.02263039049484,750,82
19,LINK,10,7,SimpleCase,8.00075,M.B,67.02314554861609,750,82
36,LINK,10,7,SimpleCase,8.00075,M.B,67.02339289049483,750,82
39,LINK,16,7,SimpleCase,5.00075,M.B,68.02260571100766,750,82
29,LINK,16,7,SimpleCase,5.00075,M.B,68.02506112912238,750,82
43,LINK,0,8,SimpleCase,3.0003155737704916,M.A,70,1100,83
43,LINK,0,9,SimpleCase,5.000301960784314,M.A,70,1100,84
43,LINK,0,11,SimpleCase,5.000333333333334,M.A,70,1100,85
43,LINK,0,13,SimpleCase,5.000388888888889,M.A,70,1100,86
43,LINK,0,14,SimpleCase,4.000316872427984,M.A,70,1100,87
43,LINK,0,17,SimpleCase,10.000388888888889,M.A,70,1100,88
44,LINK,1,15,SimpleCase,2.0005539568345325,M.A,70,1100,89
45,LINK,2,12,SimpleCase,5.000319502074689,M.A,70,1100,90
46,LINK,3,10,SimpleCase,2.0003208333333333,M.A,70,1100,91
47,LINK,4,16,SimpleCase,3.0002961538461537,M.A,70,1100,92
48,LINK,5,10,SimpleCase,7.000320833333333,M.A,70,1100,93
49,LINK,6,15,SimpleCase,1.0005539568345323,M.A,70,1100,94
36,LINK,6,17,SimpleCase,4.000388888888889,M.A,70.00038888888889,1100,94
36,LINK,17,7,SimpleCase,9.00075,M.B,70.0226984460504,750,95
36,LINK,17,7,SimpleCase,9.00075,M.B,70.02336151794582,750,95
38,LINK,17,7,SimpleCase,9.00075,M.B,70.02337905923619,750,95
49,LINK,15,7,SimpleCase,3.00075,M.B,71.02286351399604,750,95
26,LINK,15,7,SimpleCase,3.00075,M.B,71.02581112912237,750,95
46,LINK,10,7,SimpleCase,8.00075,M.B,72.02263039049484,750,94
44,LINK,15,7,SimpleCase,3.00075,M.B,72.02286351399604,750,95
22,LINK,15,7,SimpleCase,3.00075,M.B,73.02239618958465,750,93
47,LINK,16,7,SimpleCase,5.00075,M.B,73.02260571100766,750,94
43,LINK,8,7,SimpleCase,3.00075,M.B,73.022625130932,750,95
39,LINK,8,7,SimpleCase,3.00075,M.B,73.02335571100765,750,95
1,LINK,8,7,SimpleCase,3.00075,M.B,74.02240074885518,750,93
43,LINK,14,7,SimpleCase,10.00075,M.B,74.0226264295895,750,94
36,LINK,17,7,SimpleCase,9.00075,M.B,74.02308733493929,750,95
42,LINK,17,7,SimpleCase,9.00075,M.B,74.02656112912237,750,95
43,LINK,9,7,SimpleCase,5.00075,M.B,75.02261151794582,750,92
45,LINK,12,7,SimpleCase,5.00075,M.B,75.0226290592362,750,93
43,LINK,11,7,SimpleCase,2.00075,M.B,75.02264289049484,750,94
43,LINK,13,7,SimpleCase,9.00075,M.B,75.0226984460504,750,95
2,LINK,13,7,SimpleCase,9.00075,M.B,75.02389554861608,750,95
43,LINK,13,7,SimpleCase,9.00075,M.B,76.023375130932,750,95
5,LINK,13,7,SimpleCase,9.00075,M.B,77.02239508179497,750,94
48,LINK,10,7,SimpleCase,8.00075,M.B,77.02263039049484,750,95
43,LINK,10,7,SimpleCase,8.00075,M.B,77.02339289049483,750,95
37,LINK,10,7,SimpleCase,8.00075,M.B,77.02731112912237,750,95
29,LINK,10,7,SimpleCase,8.00075,M.B,78.02410571100765,750,95
39,LINK,10,7,SimpleCase,8.00075,M.B,79.02412513093199,750,95
50,LINK,0,8,SimpleCase,3.0003756097560976,M.A,80,1100,96
50,LINK,0,12,SimpleCase,3.0002961538461537,M.A,80,1100,97
50,LINK,0,15,SimpleCase,1.000298449612403,M.A,80,1100,98
50,LINK,0,16,SimpleCase,7.000392857142857,M.A,80,1100,99
51,LINK,1,14,SimpleCase,8.000392857142858,M.A,80,1100,100
52,LINK,2,9,SimpleCase,9.00030078125,M.A,80,1100,101
53,LINK,3,11,SimpleCase,2.00036320754717,M.A,80,1100,102
54,LINK,4,13,SimpleCase,8.000322175732217,M.A,80,1100,103
55,LINK,5,10,SimpleCase,7.000298449612403,M.A,80,1100,104
56,LINK,6,17,SimpleCase,4.000311740890688,M.A,80,1100,105
43,LINK,6,17,SimpleCase,4.000311740890688,M.A,80.00077777777778,1100,105
43,LINK,17,7,SimpleCase,9.00075,M.B,80.02308733493929,750,106
43,LINK,17,7,SimpleCase,9.00075,M.B,80.02336151794582,750,106
45,LINK,17,7,SimpleCase,9.00075,M.B,80.02337905923619,750,106
29,LINK,17,7,SimpleCase,9.00075,M.B,80.02806112912236,750,106
50,LINK,15,7,SimpleCase,3.00075,M.B,81.02260800677391,750,106
53,LINK,11,7,SimpleCase,2.00075,M.B,82.02267276470867,750,106
22,LINK,11,7,SimpleCase,2.00075,M.B,82.02314618958465,750,106
1,LINK,11,7,SimpleCase,2.00075,M.B,82.02487513093199,750,106
50,LINK,12,7,SimpleCase,5.00075,M.B,83.02260571100766,750,105
50,LINK,8,7,SimpleCase,3.00075,M.B,83.0226851669176,750,106
11,LINK,8,7,SimpleCase,3.00075,M.B,83.02315074885517,750,106
3,LINK,8,7,SimpleCase,3.00075,M.B,83.02464554861608,750,106
47,LINK,8,7,SimpleCase,3.00075,M.B,83.02485571100765,750,106
29,LINK,8,7,SimpleCase,3.00075,M.B,83.02881112912236,750,106
56,LINK,17,7,SimpleCase,9.00075,M.B,84.0226212980522,750,106
53,LINK,17,7,SimpleCase,9.00075,M.B,84.02342276470867,750,106
50,LINK,17,7,SimpleCase,9.00075,M.B,86.0234351669176,750,106
22,LINK,17,7,SimpleCase,9.00075,M.B,86.02417276470867,750,106
42,LINK,17,7,SimpleCase,9.00075,M.B,86.02956112912236,750,106
55,LINK,10,7,SimpleCase,8.00075,M.B,87.02260800677391,750,105
50,LINK,16,7,SimpleCase,5.00075,M.B,87.02270241430436,750,106
9,LINK,16,7,SimpleCase,5.00075,M.B,87.02314508179498,750,106
54,LINK,13,7,SimpleCase,9.00075,M.B,88.02263173289373,750,104
51,LINK,14,7,SimpleCase,10.00075,M.B,88.02270241430436,750,105
43,LINK,17,7,SimpleCase,9.00075,M.B,88.0229330389429,750,106
50,LINK,17,7,SimpleCase,9.00075,M.B,88.02335571100765,750,106
1,LINK,17,7,SimpleCase,9.00075,M.B,88.02492276470866,750,106
52,LINK,9,7,SimpleCase,5.00075,M.B,89.02261033841151,750,106
11,LINK,9,7,SimpleCase,5.00075,M.B,89.02418516691759,750,106
49,LINK,9,7,SimpleCase,5.00075,M.B,89.03031112912235,750,106
57,LINK,0,8,SimpleCase,3.0003073170731707,M.A,90,900,107
57,LINK,0,9,SimpleCase,5.00024609375,M.A,90,900,108
57,LINK,0,11,SimpleCase,5.00029716981132,M.A,90,900,109
57,LINK,0,12,SimpleCase,3.0002423076923077,M.A,90,900,110
57,LINK,0,14,SimpleCase,4.000321428571429,M.A,90,900,111
57,LINK,0,16,SimpleCase,7.000321428571429,M.A,90,900,112
58,LINK,1,15,SimpleCase,2.0002441860465114,M.A,90,900,113
59,LINK,2,17,SimpleCase,1.000255060728745,M.A,90,900,114
60,LINK,3,10,SimpleCase,2.0002441860465114,M.A,90,900,115
61,LINK,4,13,SimpleCase,8.00026359832636,M.A,90,900,116
62,LINK,5,17,SimpleCase,6.000255060728745,M.A,90,900,117
63,LINK,6,10,SimpleCase,2.0002441860465114,M.A,90,900,118
59,LINK,6,17,SimpleCase,4.000255060728745,M.A,91.00025506072875,900,118
59,LINK,17,7,SimpleCase,9.00075,M.B,91.02257955995714,750,119
1,LINK,17,7,SimpleCase,9.00075,M.B,91.02389618958465,750,119
15,LINK,17,7,SimpleCase,9.00075,M.B,91.02539554861607,750,119
58,LINK,15,7,SimpleCase,3.00075,M.B,92.0225686852749,750,117
60,LINK,10,7,SimpleCase,8.00075,M.B,92.0225686852749,750,118
50,LINK,10,7,SimpleCase,8.00075,M.B,92.02345241430436,750,118
8,LINK,10,7,SimpleCase,8.00075,M.B,92.02390074885517,750,118
3,LINK,10,7,SimpleCase,8.00075,M.B,92.02493516691759,750,118
26,LINK,10,7,SimpleCase,8.00075,M.B,92.03106112912235,750,118
63,LINK,10,7,SimpleCase,8.00075,M.B,92.0448931845033,750,119
57,LINK,12,7,SimpleCase,5.00075,M.B,93.0225668069207,750,118
57,LINK,8,7,SimpleCase,3.00075,M.B,93.02263181630155,750,119
57,LINK,14,7,SimpleCase,10.00075,M.B,94.02264592779981,750,119
52,LINK,14,7,SimpleCase,10.00075,M.B,94.0233603384115,750,119
57,LINK,9,7,SimpleCase,5.00075,M.B,95.0225705929784,750,117
57,LINK,11,7,SimpleCase,2.00075,M.B,95.02262166903971,750,118
59,LINK,17,7,SimpleCase,9.00075,M.B,95.02283462068588,750,119
47,LINK,17,7,SimpleCase,9.00075,M.B,95.02568516691758,750,119
44,LINK,17,7,SimpleCase,9.00075,M.B,95.03181112912235,750,119
62,LINK,17,7,SimpleCase,9.00075,M.B,96.02257955995714,750,119
57,LINK,16,7,SimpleCase,5.00075,M.B,97.02264592779981,750,119
57,LINK,16,7,SimpleCase,5.00075,M.B,97.0233716690397,750,119
1,LINK,16,7,SimpleCase,5.00075,M.B,97.02389508179496,750,119
9,LINK,16,7,SimpleCase,5.00075,M.B,97.02420241430436,750,119
61,LINK,13,7,SimpleCase,9.00075,M.B,98.02258809755475,750,119
57,LINK,13,7,SimpleCase,9.00075,M.B,98.02331680692069,750,119
29,LINK,13,7,SimpleCase,9.00075,M.B,98.02643516691758,750,119
22,LINK,13,7,SimpleCase,9.00075,M.B,98.03256112912234,750,119
11,LINK,13,7,SimpleCase,9.00075,M.B,99.0241103384115,750,119
6,LINK,13,7,SimpleCase,9.00075,M.B,99.02614554861607,750,119
