state,Edge_Device_0,Edge_Device_1,Edge_Device_2,Edge_Device_3,Edge_Device_4,Edge_Device_5,Edge_Device_6,Edge_Device_7,Edge_Device_8,Edge_Device_9
"{'PR': {0: 10, 1: 1, 2: 3, 3: 1, 4: 2, 5: 2, 6: 6, 7: 4, 8: 7, 9: 9}, 'memories': {0: (400, 19600), 1: (400, 19600), 2: (400, 19600), 3: (200, 19800), 4: (400, 19600), 5: (600, 19400), 6: (200, 19800), 7: (200, 19800), 8: (600, 19400), 9: (400, 19600)}, 'bandwidth': {0: (17.9, 17.9), 1: (21.3, 21.3), 2: (23.4, 23.4), 3: (25.3, 25.3), 4: (19.8, 19.8), 5: (24.0, 24.0), 6: (14.8, 14.8), 7: (22.8, 22.8), 8: (25.2, 25.2), 9: (25.5, 25.5)}, 'input_size': 1100}",26.69800735635056,8.697591280700443,12.697577296415112,8.69754520357278,10.698120487663694,10.697608525941199,18.697559699054715,14.697570562179344,20.697547225631602,24.697543197249814
"{'PR': {0: 10, 1: 1, 2: 3, 3: 1, 4: 2, 5: 2, 6: 6, 7: 4, 8: 7, 9: 9}, 'memories': {0: (400, 19600), 1: (400, 19600), 2: (200, 19800), 3: (600, 19400), 4: (200, 19800), 5: (200, 19800), 6: (600, 19400), 7: (400, 19600), 8: (200, 19800), 9: (600, 19400)}, 'bandwidth': {0: (4.0, 4.0), 1: (2.983333333333333, 2.983333333333333), 2: (4.2, 4.2), 3: (3.4166666666666665, 3.4166666666666665), 4: (3.733333333333333, 3.733333333333333), 5: (4.316666666666666, 4.316666666666666), 6: (3.4166666666666665, 3.4166666666666665), 7: (4.266666666666667, 4.266666666666667), 8: (4.0, 4.0), 9: (3.4166666666666665, 3.4166666666666665)}, 'input_size': 900}",26.698181801209245,8.69809182786804,12.69811995286804,8.698446931285304,10.698108977258272,10.698135470109406,18.698098524296626,14.698090186331058,20.698430516248294,24.698280122359535
"{'PR': {0: 5, 1: 4, 2: 9, 3: 9, 4: 2, 5: 1, 6: 5, 7: 7, 8: 7, 9: 8}, 'memories': {0: (200, 19800), 1: (600, 19400), 2: (200, 19800), 3: (600, 19400), 4: (600, 19400), 5: (400, 19600), 6: (200, 19800), 7: (400, 19600), 8: (200, 19800), 9: (200, 19800)}, 'bandwidth': {0: (5.25, 5.25), 1: (6.1, 6.1), 2: (6.275, 6.275), 3: (6.375, 6.375), 4: (3.7, 3.7), 5: (5.35, 5.35), 6: (4.925, 4.925), 7: (5.975, 5.975), 8: (6.05, 6.05), 9: (6.325, 6.325)}, 'input_size': 1000}",15.358671422222642,13.358639358629716,23.3586418000732,23.358782620037573,9.358648074583016,13.717130457466396,15.358640574582978,19.358636954891836,19.35881000229392,21.358703661437403
"{'PR': {0: 2, 1: 2, 2: 6, 3: 10, 4: 8, 5: 9, 6: 2, 7: 7, 8: 6, 9: 2}, 'memories': {0: (200, 19800), 1: (400, 19600), 2: (200, 19800), 3: (600, 19400), 4: (200, 19800), 5: (400, 19600), 6: (200, 19800), 7: (400, 19600), 8: (200, 19800), 9: (200, 19800)}, 'bandwidth': {0: (4.26, 4.26), 1: (5.1, 5.1), 2: (3.5799999999999996, 3.5799999999999996), 3: (2.96, 2.96), 4: (4.62, 4.62), 5: (4.8, 4.8), 6: (4.2, 4.2), 7: (5.2, 5.2), 8: (4.7, 4.7), 9: (4.5200000000000005, 4.5200000000000005)}, 'input_size': 1100}",10.696182070290035,11.927681742563777,18.695855002221663,26.696075704456007,22.695883191087034,24.695861716498655,10.695911101772879,20.695900748636802,18.69591110177288,27.15998791366104
"{'PR': {0: 5, 1: 4, 2: 9, 3: 9, 4: 2, 5: 1, 6: 5, 7: 7, 8: 7, 9: 8}, 'memories': {0: (400, 19600), 1: (600, 19400), 2: (200, 19800), 3: (200, 19800), 4: (600, 19400), 5: (600, 19400), 6: (200, 19800), 7: (400, 19600), 8: (200, 19800), 9: (600, 19400)}, 'bandwidth': {0: (6.375, 6.375), 1: (5.35, 5.35), 2: (6.35, 6.35), 3: (6.25, 6.25), 4: (6.45, 6.45), 5: (3.65, 3.65), 6: (6.5, 6.5), 7: (6.325, 6.325), 8: (3.7, 3.7), 9: (6.35, 6.35)}, 'input_size': 900}",16.69879681364978,14.698593791730218,24.69865648100938,24.698605409130437,10.698712561800107,18.629974547164693,16.698587250240166,20.698598327163268,20.698601825139008,22.69862201547494
"{'PR': {0: 2, 1: 2, 2: 6, 3: 10, 4: 8, 5: 9, 6: 2, 7: 7, 8: 6, 9: 2}, 'memories': {0: (400, 19600), 1: (600, 19400), 2: (200, 19800), 3: (600, 19400), 4: (200, 19800), 5: (200, 19800), 6: (200, 19800), 7: (200, 19800), 8: (600, 19400), 9: (600, 19400)}, 'bandwidth': {0: (5.12, 5.12), 1: (4.8, 4.8), 2: (5.12, 5.12), 3: (5.04, 5.04), 4: (4.1, 4.1), 5: (2.7, 2.7), 6: (4.24, 4.24), 7: (4.96, 4.96), 8: (4.84, 4.84), 9: (5.24, 5.24)}, 'input_size': 1100}",10.695973200087963,10.69593555807495,18.69596262621502,26.695881320529622,22.695883191087034,24.695954961421933,10.69594266432415,20.695915371296167,18.695872194019614,27.15999194872944
"{'PR': {0: 10, 1: 1, 2: 3, 3: 1, 4: 2, 5: 2, 6: 6, 7: 4, 8: 7, 9: 9}, 'memories': {0: (600, 19400), 1: (600, 19400), 2: (600, 19400), 3: (600, 19400), 4: (200, 19800), 5: (400, 19600), 6: (200, 19800), 7: (600, 19400), 8: (400, 19600), 9: (200, 19800)}, 'bandwidth': {0: (4.283333333333333, 4.283333333333333), 1: (4.3, 4.3), 2: (4.1000000000000005, 4.1000000000000005), 3: (3.6166666666666667, 3.6166666666666667), 4: (2.766666666666667, 2.766666666666667), 5: (3.483333333333333, 3.483333333333333), 6: (2.433333333333333, 2.433333333333333), 7: (4.1000000000000005, 4.1000000000000005), 8: (3.5, 3.5), 9: (4.25, 4.25)}, 'input_size': 1000}",26.696571111977903,8.696569019927722,12.69653055838927,8.696717668576355,10.696584041386984,10.69654521040394,18.69653413620682,14.696575349041666,20.696735686594423,24.69653055838927
"{'PR': {0: 5, 1: 4, 2: 9, 3: 9, 4: 2, 5: 1, 6: 5, 7: 7, 8: 7, 9: 8}, 'memories': {0: (200, 19800), 1: (400, 19600), 2: (400, 19600), 3: (400, 19600), 4: (600, 19400), 5: (400, 19600), 6: (600, 19400), 7: (400, 19600), 8: (600, 19400), 9: (600, 19400)}, 'bandwidth': {0: (3.7, 3.7), 1: (6.35, 6.35), 2: (5.2, 5.2), 3: (6.1, 6.1), 4: (4.475, 4.475), 5: (4.625, 4.625), 6: (6.5, 6.5), 7: (6.25, 6.25), 8: (6.175, 6.175), 9: (5.775, 5.775)}, 'input_size': 900}",16.69763101851828,14.697634353498472,24.697734795256167,24.697635482803946,10.697867754129732,18.627561673616412,16.69762669159519,20.697738957707372,20.69764245144512,22.69762146663146
"{'PR': {0: 5, 1: 4, 2: 9, 3: 9, 4: 2, 5: 1, 6: 5, 7: 7, 8: 7, 9: 8}, 'memories': {0: (600, 19400), 1: (400, 19600), 2: (600, 19400), 3: (400, 19600), 4: (200, 19800), 5: (600, 19400), 6: (600, 19400), 7: (400, 19600), 8: (600, 19400), 9: (200, 19800)}, 'bandwidth': {0: (5.875, 5.875), 1: (5.525, 5.525), 2: (6.025, 6.025), 3: (5.35, 5.35), 4: (4.775, 4.775), 5: (5.525, 5.525), 6: (5.775, 5.775), 7: (6.4, 6.4), 8: (6.375, 6.375), 9: (5.65, 5.65)}, 'input_size': 1100}",18.036076181161434,16.036073495573646,26.036069544660677,26.03632567771683,12.03609774978895,21.750772527285335,18.03609322303987,22.03615416004527,22.03608028947133,24.036074833122257
"{'PR': {0: 10, 1: 1, 2: 3, 3: 1, 4: 2, 5: 2, 6: 6, 7: 4, 8: 7, 9: 9}, 'memories': {0: (600, 19400), 1: (200, 19800), 2: (600, 19400), 3: (400, 19600), 4: (400, 19600), 5: (400, 19600), 6: (200, 19800), 7: (200, 19800), 8: (200, 19800), 9: (400, 19600)}, 'bandwidth': {0: (3.516666666666667, 3.516666666666667), 1: (4.266666666666667, 4.266666666666667), 2: (4.0, 4.0), 3: (2.316666666666667, 2.316666666666667), 4: (4.1000000000000005, 4.1000000000000005), 5: (3.8666666666666667, 3.8666666666666667), 6: (4.2, 4.2), 7: (4.283333333333333, 4.283333333333333), 8: (2.3666666666666667, 2.3666666666666667), 9: (2.9499999999999997, 2.9499999999999997)}, 'input_size': 1000}",26.69815775774609,8.698491870676236,12.698144261168437,8.698264012273995,10.6982760134741,10.698138702868022,18.698264012273995,14.698182773380864,20.698210493408595,24.698252477139903
"{'PR': {0: 5, 1: 4, 2: 9, 3: 9, 4: 2, 5: 1, 6: 5, 7: 7, 8: 7, 9: 8}, 'memories': {0: (200, 19800), 1: (600, 19400), 2: (200, 19800), 3: (400, 19600), 4: (600, 19400), 5: (400, 19600), 6: (600, 19400), 7: (200, 19800), 8: (200, 19800), 9: (600, 19400)}, 'bandwidth': {0: (5.2, 5.2), 1: (5.85, 5.85), 2: (6.275, 6.275), 3: (4.425, 4.425), 4: (6.5, 6.5), 5: (3.55, 3.55), 6: (6.4, 6.4), 7: (6.25, 6.25), 8: (5.125, 5.125), 9: (6.425, 6.425)}, 'input_size': 1100}",18.03834685844265,16.038370580402784,26.03833753558581,26.03838360531097,12.03843312334186,21.755866195902172,18.03835334273856,22.03831614035755,22.038317488396956,24.038361770888628
"{'PR': {0: 2, 1: 2, 2: 6, 3: 10, 4: 8, 5: 9, 6: 2, 7: 7, 8: 6, 9: 2}, 'memories': {0: (200, 19800), 1: (200, 19800), 2: (200, 19800), 3: (400, 19600), 4: (200, 19800), 5: (200, 19800), 6: (200, 19800), 7: (600, 19400), 8: (400, 19600), 9: (400, 19600)}, 'bandwidth': {0: (21.0, 21.0), 1: (23.5, 23.5), 2: (23.4, 23.4), 3: (24.0, 24.0), 4: (26.2, 26.2), 5: (24.0, 24.0), 6: (23.5, 23.5), 7: (25.0, 25.0), 8: (25.7, 25.7), 9: (8.63, 8.63)}, 'input_size': 900}",10.695513861092465,11.927311274249405,18.695650624361747,26.695458650239587,22.695574776930584,24.695454609533215,10.695450661010256,20.6954803565135,18.6954803565135,23.159245800128843
"{'PR': {0: 10, 1: 1, 2: 3, 3: 1, 4: 2, 5: 2, 6: 6, 7: 4, 8: 7, 9: 9}, 'memories': {0: (600, 19400), 1: (400, 19600), 2: (200, 19800), 3: (400, 19600), 4: (400, 19600), 5: (400, 19600), 6: (200, 19800), 7: (400, 19600), 8: (400, 19600), 9: (400, 19600)}, 'bandwidth': {0: (3.6999999999999997, 3.6999999999999997), 1: (3.5, 3.5), 2: (3.9499999999999997, 3.9499999999999997), 3: (4.2, 4.2), 4: (4.283333333333333, 4.283333333333333), 5: (4.333333333333333, 4.333333333333333), 6: (3.983333333333333, 3.983333333333333), 7: (3.8000000000000003, 3.8000000000000003), 8: (3.466666666666667, 3.466666666666667), 9: (1.8, 1.8)}, 'input_size': 900}",26.69711540926062,8.69714841861321,12.697216436476651,8.697136271693466,10.69713126922295,10.697141394222967,18.697152017173835,14.697509394222948,20.697254848768466,24.697129627686195
"{'PR': {0: 10, 1: 1, 2: 3, 3: 1, 4: 2, 5: 2, 6: 6, 7: 4, 8: 7, 9: 9}, 'memories': {0: (200, 19800), 1: (600, 19400), 2: (400, 19600), 3: (600, 19400), 4: (200, 19800), 5: (600, 19400), 6: (200, 19800), 7: (600, 19400), 8: (200, 19800), 9: (400, 19600)}, 'bandwidth': {0: (3.85, 3.85), 1: (3.266666666666667, 3.266666666666667), 2: (3.8833333333333333, 3.8833333333333333), 3: (3.466666666666667, 3.466666666666667), 4: (4.2, 4.2), 5: (4.233333333333333, 4.233333333333333), 6: (2.983333333333333, 2.983333333333333), 7: (4.333333333333333, 4.333333333333333), 8: (3.3666666666666667, 3.3666666666666667), 9: (4.083333333333333, 4.083333333333333)}, 'input_size': 1000}",26.696861645222498,8.697211122085719,12.69711209584375,8.696850742739116,10.697200015088356,10.696937149482892,18.696854320556668,14.69686351257792,20.696861645222498,24.696850742739116
"{'PR': {0: 10, 1: 1, 2: 3, 3: 1, 4: 2, 5: 2, 6: 6, 7: 4, 8: 7, 9: 9}, 'memories': {0: (600, 19400), 1: (600, 19400), 2: (200, 19800), 3: (400, 19600), 4: (400, 19600), 5: (400, 19600), 6: (600, 19400), 7: (600, 19400), 8: (400, 19600), 9: (400, 19600)}, 'bandwidth': {0: (4.283333333333333, 4.283333333333333), 1: (3.1, 3.1), 2: (3.766666666666667, 3.766666666666667), 3: (3.1, 3.1), 4: (4.266666666666667, 4.266666666666667), 5: (3.483333333333333, 3.483333333333333), 6: (4.266666666666667, 4.266666666666667), 7: (3.9, 3.9), 8: (2.9333333333333336, 2.9333333333333336), 9: (4.0, 4.0)}, 'input_size': 1100}",25.417015240227897,7.416825116771065,11.416976643736803,7.416860854263064,9.416910478323075,9.41679955395341,17.41680780330887,13.416853335466044,19.416801591933904,23.416843609022294
"{'PR': {0: 2, 1: 2, 2: 6, 3: 10, 4: 8, 5: 9, 6: 2, 7: 7, 8: 6, 9: 2}, 'memories': {0: (600, 19400), 1: (400, 19600), 2: (600, 19400), 3: (600, 19400), 4: (200, 19800), 5: (400, 19600), 6: (600, 19400), 7: (600, 19400), 8: (600, 19400), 9: (400, 19600)}, 'bandwidth': {0: (5.0600000000000005, 5.0600000000000005), 1: (5.14, 5.14), 2: (4.5600000000000005, 4.5600000000000005), 3: (4.42, 4.42), 4: (3.54, 3.54), 5: (3.7600000000000002, 3.7600000000000002), 6: (4.68, 4.68), 7: (4.16, 4.16), 8: (3.9799999999999995, 3.9799999999999995), 9: (5.2, 5.2)}, 'input_size': 1100}",10.698101325416928,10.69810646080441,18.698225508423548,26.69810646080441,22.69813803797433,24.69812828620138,10.698461319774424,20.698113501255193,18.698093029791153,27.16377872989301
"{'PR': {0: 5, 1: 4, 2: 9, 3: 9, 4: 2, 5: 1, 6: 5, 7: 7, 8: 7, 9: 8}, 'memories': {0: (200, 19800), 1: (400, 19600), 2: (200, 19800), 3: (600, 19400), 4: (400, 19600), 5: (400, 19600), 6: (400, 19600), 7: (400, 19600), 8: (600, 19400), 9: (200, 19800)}, 'bandwidth': {0: (6.5, 6.5), 1: (6.0, 6.0), 2: (6.075, 6.075), 3: (6.5, 6.5), 4: (5.65, 5.65), 5: (5.975, 5.975), 6: (6.025, 6.025), 7: (6.325, 6.325), 8: (6.425, 6.425), 9: (6.55, 6.55)}, 'input_size': 900}",18.0357782457111,16.03570358169918,26.03571728175109,26.035817678433347,12.035694363339303,21.749729344099137,18.035795925510342,22.03568782184928,22.03577453513597,24.03574269600736
"{'PR': {0: 2, 1: 2, 2: 6, 3: 10, 4: 8, 5: 9, 6: 2, 7: 7, 8: 6, 9: 2}, 'memories': {0: (400, 19600), 1: (200, 19800), 2: (200, 19800), 3: (200, 19800), 4: (200, 19800), 5: (400, 19600), 6: (200, 19800), 7: (600, 19400), 8: (200, 19800), 9: (200, 19800)}, 'bandwidth': {0: (4.84, 4.84), 1: (3.8, 3.8), 2: (2.84, 2.84), 3: (4.8, 4.8), 4: (4.92, 4.92), 5: (3.54, 3.54), 6: (3.96, 3.96), 7: (4.5600000000000005, 4.5600000000000005), 8: (4.92, 4.92), 9: (2.96, 2.96)}, 'input_size': 1000}",11.929338015826943,10.697098499281424,18.697107800597564,26.69718558469924,22.697187863122622,24.697098499281424,10.69711100064876,20.69741361957506,18.697094009607667,23.162012199223568
"{'PR': {0: 10, 1: 1, 2: 3, 3: 1, 4: 2, 5: 2, 6: 6, 7: 4, 8: 7, 9: 9}, 'memories': {0: (600, 19400), 1: (200, 19800), 2: (600, 19400), 3: (400, 19600), 4: (200, 19800), 5: (200, 19800), 6: (600, 19400), 7: (400, 19600), 8: (200, 19800), 9: (600, 19400)}, 'bandwidth': {0: (4.233333333333333, 4.233333333333333), 1: (2.433333333333333, 2.433333333333333), 2: (2.766666666666667, 2.766666666666667), 3: (4.333333333333333, 4.333333333333333), 4: (2.466666666666667, 2.466666666666667), 5: (3.65, 3.65), 6: (4.3, 4.3), 7: (4.216666666666667, 4.216666666666667), 8: (4.233333333333333, 4.233333333333333), 9: (4.333333333333333, 4.333333333333333)}, 'input_size': 1000}",26.626491207164577,8.626199326383471,12.626105985461322,8.626089436273446,10.626138536109806,10.62661963334915,18.626102206112478,14.626098486047226,20.626138536109806,24.626094823882
"{'PR': {0: 2, 1: 2, 2: 6, 3: 10, 4: 8, 5: 9, 6: 2, 7: 7, 8: 6, 9: 2}, 'memories': {0: (600, 19400), 1: (200, 19800), 2: (400, 19600), 3: (600, 19400), 4: (200, 19800), 5: (200, 19800), 6: (600, 19400), 7: (400, 19600), 8: (600, 19400), 9: (400, 19600)}, 'bandwidth': {0: (2.42, 2.42), 1: (5.12, 5.12), 2: (5.14, 5.14), 3: (4.9799999999999995, 4.9799999999999995), 4: (3.54, 3.54), 5: (4.5200000000000005, 4.5200000000000005), 6: (3.94, 3.94), 7: (3.8, 3.8), 8: (4.9399999999999995, 4.9399999999999995), 9: (4.34, 4.34)}, 'input_size': 1000}",10.697427984947353,11.930531519981969,18.69757011911338,26.697423279360237,22.697417175472083,24.69743941463844,10.697515015466024,20.697424835489755,18.697429578572837,27.16250027801334
"{'PR': {0: 5, 1: 4, 2: 9, 3: 9, 4: 2, 5: 1, 6: 5, 7: 7, 8: 7, 9: 8}, 'memories': {0: (400, 19600), 1: (600, 19400), 2: (600, 19400), 3: (600, 19400), 4: (400, 19600), 5: (400, 19600), 6: (600, 19400), 7: (400, 19600), 8: (200, 19800), 9: (200, 19800)}, 'bandwidth': {0: (6.225, 6.225), 1: (6.1, 6.1), 2: (5.65, 5.65), 3: (6.55, 6.55), 4: (5.475, 5.475), 5: (6.575, 6.575), 6: (5.95, 5.95), 7: (5.125, 5.125), 8: (4.95, 4.95), 9: (5.775, 5.775)}, 'input_size': 1000}",16.696035454528328,14.927258201623658,24.695579043922294,24.6955295083186,10.695412638196558,18.622462716361724,16.695522963459098,20.695459332879977,20.695424661220613,22.69542095568704
"{'PR': {0: 5, 1: 4, 2: 9, 3: 9, 4: 2, 5: 1, 6: 5, 7: 7, 8: 7, 9: 8}, 'memories': {0: (600, 19400), 1: (200, 19800), 2: (600, 19400), 3: (400, 19600), 4: (200, 19800), 5: (600, 19400), 6: (400, 19600), 7: (600, 19400), 8: (200, 19800), 9: (600, 19400)}, 'bandwidth': {0: (4.9, 4.9), 1: (6.15, 6.15), 2: (5.875, 5.875), 3: (4.425, 4.425), 4: (6.35, 6.35), 5: (6.175, 6.175), 6: (4.675, 4.675), 7: (6.5, 6.5), 8: (4.95, 4.95), 9: (5.425, 5.425)}, 'input_size': 1100}",16.6969919440036,14.929121678762783,24.696721279749255,24.696737030364517,10.69678031538868,18.62583772077906,16.696919324759477,20.69675740511437,20.69673841062675,22.696730289548867
"{'PR': {0: 10, 1: 1, 2: 3, 3: 1, 4: 2, 5: 2, 6: 6, 7: 4, 8: 7, 9: 9}, 'memories': {0: (400, 19600), 1: (600, 19400), 2: (400, 19600), 3: (200, 19800), 4: (400, 19600), 5: (200, 19800), 6: (200, 19800), 7: (200, 19800), 8: (400, 19600), 9: (400, 19600)}, 'bandwidth': {0: (4.1000000000000005, 4.1000000000000005), 1: (2.433333333333333, 2.433333333333333), 2: (4.216666666666667, 4.216666666666667), 3: (3.3666666666666667, 3.3666666666666667), 4: (3.3000000000000003, 3.3000000000000003), 5: (4.266666666666667, 4.266666666666667), 6: (3.3666666666666667, 3.3666666666666667), 7: (3.9, 3.9), 8: (3.6999999999999997, 3.6999999999999997), 9: (3.4333333333333336, 3.4333333333333336)}, 'input_size': 1000}",26.6982760134741,8.698392844434323,12.698375835220958,8.699060451129895,10.698138702868022,10.698153823835781,18.698136878938072,14.698142393812901,20.698210493408595,24.698176281981972
"{'PR': {0: 2, 1: 2, 2: 6, 3: 10, 4: 8, 5: 9, 6: 2, 7: 7, 8: 6, 9: 2}, 'memories': {0: (200, 19800), 1: (600, 19400), 2: (200, 19800), 3: (400, 19600), 4: (200, 19800), 5: (400, 19600), 6: (200, 19800), 7: (600, 19400), 8: (600, 19400), 9: (600, 19400)}, 'bandwidth': {0: (2.7, 2.7), 1: (4.88, 4.88), 2: (4.08, 4.08), 3: (4.9, 4.9), 4: (4.12, 4.12), 5: (4.4399999999999995, 4.4399999999999995), 6: (5.0, 5.0), 7: (3.5799999999999996, 3.5799999999999996), 8: (2.84, 2.84), 9: (5.24, 5.24)}, 'input_size': 900}",9.41345193848315,9.413553721867174,17.41371384047352,25.413455037656604,21.413445891315178,23.41358851223299,9.413534583111186,19.41347477449881,17.413445891315178,25.023016278977366
"{'PR': {0: 2, 1: 2, 2: 6, 3: 10, 4: 8, 5: 9, 6: 2, 7: 7, 8: 6, 9: 2}, 'memories': {0: (600, 19400), 1: (600, 19400), 2: (400, 19600), 3: (200, 19800), 4: (600, 19400), 5: (600, 19400), 6: (600, 19400), 7: (600, 19400), 8: (400, 19600), 9: (200, 19800)}, 'bandwidth': {0: (2.7800000000000002, 2.7800000000000002), 1: (5.1, 5.1), 2: (4.86, 4.86), 3: (4.779999999999999, 4.779999999999999), 4: (5.24, 5.24), 5: (5.0600000000000005, 5.0600000000000005), 6: (5.1, 5.1), 7: (5.2, 5.2), 8: (4.279999999999999, 4.279999999999999), 9: (5.0600000000000005, 5.0600000000000005)}, 'input_size': 1100}",10.698579043777045,11.930656291323885,18.698097968432194,26.698111719936378,22.698291421794465,24.69815667853163,10.69822832850241,20.698248900236422,18.698115296997457,29.163543623443616
"{'PR': {0: 10, 1: 1, 2: 3, 3: 1, 4: 2, 5: 2, 6: 6, 7: 4, 8: 7, 9: 9}, 'memories': {0: (400, 19600), 1: (200, 19800), 2: (200, 19800), 3: (400, 19600), 4: (400, 19600), 5: (400, 19600), 6: (600, 19400), 7: (200, 19800), 8: (200, 19800), 9: (400, 19600)}, 'bandwidth': {0: (3.4166666666666665, 3.4166666666666665), 1: (2.433333333333333, 2.433333333333333), 2: (4.133333333333334, 4.133333333333334), 3: (3.9166666666666665, 3.9166666666666665), 4: (3.5666666666666664, 3.5666666666666664), 5: (2.466666666666667, 2.466666666666667), 6: (4.383333333333334, 4.383333333333334), 7: (4.283333333333333, 4.283333333333333), 8: (2.466666666666667, 2.466666666666667), 9: (3.3666666666666667, 3.3666666666666667)}, 'input_size': 1100}",29.376228961261972,11.376397274085889,15.376256546138507,11.376261054104248,13.376310621329935,13.376376652844897,21.376344915209415,17.37629740705836,23.376419218614842,27.376263336262014
"{'PR': {0: 5, 1: 4, 2: 9, 3: 9, 4: 2, 5: 1, 6: 5, 7: 7, 8: 7, 9: 8}, 'memories': {0: (600, 19400), 1: (200, 19800), 2: (400, 19600), 3: (400, 19600), 4: (400, 19600), 5: (400, 19600), 6: (200, 19800), 7: (200, 19800), 8: (400, 19600), 9: (200, 19800)}, 'bandwidth': {0: (6.15, 6.15), 1: (3.375, 3.375), 2: (5.625, 5.625), 3: (3.375, 3.375), 4: (6.1, 6.1), 5: (5.25, 5.25), 6: (5.125, 5.125), 7: (3.65, 3.65), 8: (4.25, 4.25), 9: (6.375, 6.375)}, 'input_size': 900}",16.7679886863001,15.023632295753828,24.767770700688516,24.76778649016228,10.76783433705225,18.791186843273294,16.767807149286682,20.76775305362969,20.767751950688535,22.76780249792364
"{'PR': {0: 2, 1: 2, 2: 6, 3: 10, 4: 8, 5: 9, 6: 2, 7: 7, 8: 6, 9: 2}, 'memories': {0: (200, 19800), 1: (200, 19800), 2: (600, 19400), 3: (200, 19800), 4: (600, 19400), 5: (600, 19400), 6: (600, 19400), 7: (400, 19600), 8: (400, 19600), 9: (600, 19400)}, 'bandwidth': {0: (4.04, 4.04), 1: (4.34, 4.34), 2: (4.12, 4.12), 3: (4.86, 4.86), 4: (4.84, 4.84), 5: (4.18, 4.18), 6: (4.279999999999999, 4.279999999999999), 7: (4.5200000000000005, 4.5200000000000005), 8: (4.96, 4.96), 9: (4.66, 4.66)}, 'input_size': 1000}",10.69838076221788,10.698415669132714,18.698475574111058,26.698386962614677,22.698709561678243,24.698530677758413,10.69838076221788,20.698394995517447,18.698477942095906,27.164428006474054
"{'PR': {0: 10, 1: 1, 2: 3, 3: 1, 4: 2, 5: 2, 6: 6, 7: 4, 8: 7, 9: 9}, 'memories': {0: (600, 19400), 1: (400, 19600), 2: (400, 19600), 3: (600, 19400), 4: (400, 19600), 5: (200, 19800), 6: (600, 19400), 7: (400, 19600), 8: (200, 19800), 9: (400, 19600)}, 'bandwidth': {0: (3.3000000000000003, 3.3000000000000003), 1: (2.766666666666667, 2.766666666666667), 2: (2.8333333333333335, 2.8333333333333335), 3: (1.4383333333333335, 1.4383333333333335), 4: (4.266666666666667, 4.266666666666667), 5: (4.133333333333334, 4.133333333333334), 6: (4.283333333333333, 4.283333333333333), 7: (4.233333333333333, 4.233333333333333), 8: (3.6999999999999997, 3.6999999999999997), 9: (3.9499999999999997, 3.9499999999999997)}, 'input_size': 1000}",26.698550884881342,8.69846444551817,12.698483964378312,8.698477942095877,10.698584196623727,10.698481940496464,18.698457063287833,14.69847400818557,20.698553517499477,24.698505158676994
"{'PR': {0: 5, 1: 4, 2: 9, 3: 9, 4: 2, 5: 1, 6: 5, 7: 7, 8: 7, 9: 8}, 'memories': {0: (600, 19400), 1: (200, 19800), 2: (200, 19800), 3: (400, 19600), 4: (600, 19400), 5: (400, 19600), 6: (600, 19400), 7: (200, 19800), 8: (200, 19800), 9: (400, 19600)}, 'bandwidth': {0: (3.65, 3.65), 1: (3.65, 3.65), 2: (6.625, 6.625), 3: (6.325, 6.325), 4: (5.625, 5.625), 5: (3.55, 3.55), 6: (4.15, 4.15), 7: (5.975, 5.975), 8: (6.3, 6.3), 9: (6.45, 6.45)}, 'input_size': 900}",16.69539080862819,14.69544490428521,24.695391920253996,24.695396455687046,10.695387525454493,18.622659455963856,16.695385378763945,20.69539304066734,20.695594942173557,22.695391920253996
"{'PR': {0: 2, 1: 2, 2: 6, 3: 10, 4: 8, 5: 9, 6: 2, 7: 7, 8: 6, 9: 2}, 'memories': {0: (600, 19400), 1: (400, 19600), 2: (600, 19400), 3: (400, 19600), 4: (400, 19600), 5: (400, 19600), 6: (200, 19800), 7: (400, 19600), 8: (400, 19600), 9: (400, 19600)}, 'bandwidth': {0: (5.14, 5.14), 1: (4.66, 4.66), 2: (3.88, 3.88), 3: (2.96, 2.96), 4: (5.04, 5.04), 5: (3.88, 3.88), 6: (4.66, 4.66), 7: (4.84, 4.84), 8: (4.4399999999999995, 4.4399999999999995), 9: (5.08, 5.08)}, 'input_size': 1100}",13.813384014751819,12.110118971488532,20.110170451540057,28.110154512109943,24.110117337986935,26.11022310721785,12.110255485553694,22.110233476750295,20.11027320843243,29.517023243505605
"{'PR': {0: 10, 1: 1, 2: 3, 3: 1, 4: 2, 5: 2, 6: 6, 7: 4, 8: 7, 9: 9}, 'memories': {0: (600, 19400), 1: (600, 19400), 2: (400, 19600), 3: (400, 19600), 4: (600, 19400), 5: (400, 19600), 6: (400, 19600), 7: (400, 19600), 8: (400, 19600), 9: (200, 19800)}, 'bandwidth': {0: (3.1666666666666665, 3.1666666666666665), 1: (3.466666666666667, 3.466666666666667), 2: (3.5, 3.5), 3: (4.283333333333333, 4.283333333333333), 4: (4.1000000000000005, 4.1000000000000005), 5: (3.6833333333333336, 3.6833333333333336), 6: (4.333333333333333, 4.333333333333333), 7: (4.25, 4.25), 8: (2.25, 2.25), 9: (2.25, 2.25)}, 'input_size': 900}",26.768016155234022,8.768080870180142,12.767890934151637,8.767980134650884,10.76789257568862,10.768013414256416,18.768070700688554,14.767916981680287,20.767952843545686,24.767884493792053
